
BA    1   CR         0   TR  0   CH 16   Tempo 170
BA    1   CR         0   TR  0   CH 16   Text type 3: ""
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 5, crotchets/32ndnote 98
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piste 1"
BA   64   CR 1+443/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   1+37/40   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR   1+37/40   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 1+149/160   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 1+149/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 1+113/120   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 1+113/120   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 1+113/120   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 1+113/120   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   1+19/20   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   1+19/20   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   1+23/24   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   1+23/24   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 1+461/480   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR 1+461/480   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR   1+31/32   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   1+31/32   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   1+39/40   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   1+39/40   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   1+47/48   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   1+47/48   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   1+79/80   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   1+79/80   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR 1+119/120   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 1+119/120   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 1+239/240   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 1+239/240   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR         2   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   64   CR         2   TR  4   CH 10   NT  C--           1/4   voff=80
BA   64   CR   2+1/160   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+1/160   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+1/120   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+1/120   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+7/480   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+7/480   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR    2+1/40   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR    2+1/40   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR    2+1/40   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR    2+1/40   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR    2+1/30   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR    2+1/30   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR    2+1/24   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR    2+1/24   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+7/160   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+7/160   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR    2+5/96   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR    2+5/96   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+7/120   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR   2+7/120   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR    2+1/16   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR    2+1/16   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+17/240   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR  2+17/240   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR    2+3/40   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR    2+3/40   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+19/240   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+19/240   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR  2+43/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+43/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR  2+11/120   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR  2+11/120   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+47/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+47/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR  2+13/120   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR  2+13/120   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR  2+13/120   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR  2+13/120   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR    2+7/60   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR    2+7/60   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR     2+1/8   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR     2+1/8   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR  2+61/480   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR  2+61/480   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR   2+13/96   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR   2+13/96   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR  2+17/120   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR  2+17/120   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR    2+7/48   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR    2+7/48   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR  2+37/240   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR  2+37/240   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR  2+19/120   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+19/120   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR   2+13/80   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR   2+13/80   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR  2+83/480   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR  2+83/480   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR    2+7/40   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR    2+7/40   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR  2+29/160   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR  2+29/160   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR  2+23/120   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+23/120   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+23/120   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR  2+23/120   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR     2+1/5   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR     2+1/5   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR    2+5/24   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR    2+5/24   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+101/480   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+101/480   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR    2+7/32   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR    2+7/32   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR    2+9/40   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR    2+9/40   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+109/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+109/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+19/80   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+19/80   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR  2+29/120   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+29/120   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR  2+59/240   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR  2+59/240   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR     2+1/4   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA   64   CR     2+1/4   TR  7   CH 12   NT  G-            1/4   voff=80
BA   64   CR  2+41/160   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR  2+41/160   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR  2+31/120   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+31/120   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+127/480   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+127/480   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR   2+11/40   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+11/40   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+11/40   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+11/40   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR   2+17/60   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+17/60   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR    2+7/24   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR    2+7/24   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR    2+7/24   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR    2+7/24   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR   2+29/96   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+29/96   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR  2+37/120   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+37/120   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+149/480   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+149/480   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR  2+77/240   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR  2+77/240   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR   2+13/40   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR   2+13/40   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR  2+79/240   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR  2+79/240   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+163/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+163/480   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR  2+41/120   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+41/120   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+167/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+167/480   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR  2+43/120   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR  2+43/120   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+43/120   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+43/120   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR   2+11/30   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+11/30   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR     2+3/8   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR     2+3/8   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR     2+3/8   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR     2+3/8   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   2+37/96   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR   2+37/96   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR  2+47/120   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR  2+47/120   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR  2+63/160   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR  2+63/160   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR  2+97/240   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR  2+97/240   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR   2+13/32   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+13/32   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   2+33/80   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR   2+33/80   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR 2+203/480   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR 2+203/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+203/480   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR 2+203/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+69/160   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR  2+69/160   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR 2+211/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+211/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR  2+53/120   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR  2+53/120   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR    2+9/20   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR    2+9/20   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR  2+73/160   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR  2+73/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+11/24   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR   2+11/24   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR   2+15/32   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR   2+15/32   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR 2+227/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+227/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+229/480   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR 2+229/480   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR   2+39/80   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+39/80   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR   2+47/96   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+47/96   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+119/240   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+119/240   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR     2+1/2   TR  2   CH  3   NT  C-            1/2   voff=80
BA   64   CR     2+1/2   TR  2   CH  3   NT  C--           1/2   voff=80
BA   64   CR     2+1/2   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   64   CR     2+1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA   64   CR     2+1/2   TR  7   CH 12   NT  C             1/4   voff=80
BA   64   CR  2+81/160   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR  2+81/160   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR  2+81/160   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR  2+81/160   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 2+247/480   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR 2+247/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+251/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+251/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+251/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+251/480   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR    2+8/15   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR    2+8/15   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+259/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+259/480   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+13/24   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+13/24   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+53/96   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR   2+53/96   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR  2+89/160   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR  2+89/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+269/480   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR 2+269/480   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+137/240   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+137/240   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+55/96   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+55/96   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+139/240   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+139/240   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+47/80   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+47/80   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR 2+283/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+283/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+287/480   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+287/480   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR  2+97/160   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR  2+97/160   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR  2+97/160   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR  2+97/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+37/60   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR   2+37/60   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+299/480   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+299/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR     2+5/8   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR     2+5/8   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR   2+61/96   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+61/96   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 2+307/480   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR 2+307/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+103/160   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+103/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+157/240   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+157/240   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+21/32   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+21/32   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   2+53/80   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+53/80   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+161/240   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+161/240   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+323/480   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR 2+323/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+109/160   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+109/160   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+331/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+331/480   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+331/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+331/480   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR    2+7/10   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR    2+7/10   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR 2+113/160   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+113/160   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR   2+17/24   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR   2+17/24   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR   2+23/32   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR   2+23/32   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR 2+347/480   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+347/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+349/480   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR 2+349/480   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR   2+59/80   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR   2+59/80   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR   2+71/96   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+71/96   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+179/240   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR 2+179/240   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR     2+3/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA   64   CR     2+3/4   TR  4   CH 10   NT  C#            1/4   voff=80
BA   64   CR     2+3/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA   64   CR     2+3/4   TR  7   CH 12   NT  Bb-           1/4   voff=80
BA   64   CR 2+181/240   TR  3   CH  6   ST &E5 &00 &44
BA   64   CR 2+181/240   TR  5   CH  8   ST &E7 &00 &44
BA   64   CR 2+121/160   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+121/160   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+367/480   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR 2+367/480   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR 2+371/480   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR 2+371/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+371/480   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR 2+371/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR   2+47/60   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+47/60   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+379/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+379/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR   2+19/24   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+19/24   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR   2+77/96   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR   2+77/96   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+129/160   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+129/160   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+389/480   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR 2+389/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+131/160   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+131/160   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+79/96   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR   2+79/96   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+199/240   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+199/240   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+67/80   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR   2+67/80   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 2+403/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+403/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+407/480   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR 2+407/480   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+137/160   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR 2+137/160   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+137/160   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+137/160   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR   2+13/15   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+13/15   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR 2+419/480   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+419/480   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR     2+7/8   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR     2+7/8   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+53/60   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR   2+53/60   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR 2+427/480   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR 2+427/480   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+143/160   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+143/160   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR 2+433/480   TR  3   CH  6   ST &E5 &00 &3C
BA   64   CR 2+433/480   TR  5   CH  8   ST &E7 &00 &3C
BA   64   CR   2+29/32   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+29/32   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   2+73/80   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR   2+73/80   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+221/240   TR  3   CH  6   ST &E5 &00 &3D
BA   64   CR 2+221/240   TR  5   CH  8   ST &E7 &00 &3D
BA   64   CR 2+443/480   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR 2+443/480   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+149/160   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+149/160   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR   2+15/16   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+15/16   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR 2+451/480   TR  3   CH  6   ST &E5 &00 &3E
BA   64   CR 2+451/480   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+19/20   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR   2+19/20   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+229/240   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+229/240   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR   2+23/24   TR  3   CH  6   ST &E5 &00 &40
BA   64   CR   2+23/24   TR  5   CH  8   ST &E7 &00 &40
BA   64   CR   2+29/30   TR  3   CH  6   ST &E5 &00 &41
BA   64   CR   2+29/30   TR  5   CH  8   ST &E7 &00 &41
BA   64   CR 2+233/240   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR 2+233/240   TR  5   CH  8   ST &E7 &00 &3F
BA   64   CR 2+469/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+469/480   TR  5   CH  8   ST &E7 &00 &42
BA   64   CR 2+473/480   TR  3   CH  6   ST &E5 &00 &42
BA   64   CR 2+473/480   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR   2+79/80   TR  3   CH  6   ST &E5 &00 &3F
BA   64   CR   2+79/80   TR  5   CH  8   ST &E7 &00 &3E
BA   64   CR 2+239/240   TR  3   CH  6   ST &E5 &00 &43
BA   64   CR 2+239/240   TR  5   CH  8   ST &E7 &00 &43
BA   64   CR         3   TR  2   CH  3   NT  C-            1/2   voff=80
BA   64   CR         3   TR  2   CH  3   NT  C--           1/2   voff=80
