
BA    1   CR         0   TR  0   CH 16   Tempo 95
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "bass"
BA   30   CR       3/4   TR  5   CH  5   NT  G            5/32   voff=99
BA   30   CR       3/4   TR  6   CH  6   NT  Eb           5/32   voff=99
BA   30   CR         1   TR  5   CH  5   NT  G            5/32   voff=99
BA   30   CR         1   TR  6   CH  6   NT  Eb           5/32   voff=99
BA   30   CR     1+1/2   TR  1   CH  1   NT  Eb--        47/96   voff=99
BA   30   CR     1+1/2   TR  5   CH  5   NT  G#           5/32   voff=99
BA   30   CR     1+1/2   TR  6   CH  6   NT  F            5/32   voff=99
BA   30   CR     1+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   30   CR         2   TR  1   CH  1   NT  Eb--        95/96   voff=99
BA   30   CR         2   TR  5   CH  5   NT  Bb        1+23/96   voff=99
BA   30   CR         2   TR  6   CH  6   NT  G         1+23/96   voff=99
BA   30   CR     2+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   30   CR     3+1/2   TR  1   CH  1   NT  Eb--        47/96   voff=99
BA   30   CR     3+1/2   TR  5   CH  5   NT  Bb          47/96   voff=99
BA   30   CR     3+1/2   TR  6   CH  6   NT  G           47/96   voff=99
BA   30   CR     3+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   30   CR     3+1/2   TR  7   CH 10   NT  Eb'         23/96   voff=102

BA   31   CR         0   TR  1   CH  1   NT  F--         95/96   voff=99
BA   31   CR         0   TR  5   CH  5   NT  A         3+95/96   voff=99
BA   31   CR         0   TR  6   CH  6   Channel volume 82
BA   31   CR         0   TR  6   CH  6   NT  F         3+95/96   voff=99
BA   31   CR      1/96   TR  5   CH  5   Channel volume 63
BA   31   CR      1/96   TR  6   CH  6   Channel volume 82
BA   31   CR      1/48   TR  5   CH  5   Channel volume 82
BA   31   CR      1/48   TR  6   CH  6   Channel volume 82
BA   31   CR      1/32   TR  5   CH  5   Channel volume 82
BA   31   CR      1/32   TR  6   CH  6   Channel volume 82
BA   31   CR      1/24   TR  5   CH  5   Channel volume 82
BA   31   CR      1/24   TR  6   CH  6   Channel volume 82
BA   31   CR      5/96   TR  5   CH  5   Channel volume 82
BA   31   CR      5/96   TR  6   CH  6   Channel volume 82
BA   31   CR      1/16   TR  5   CH  5   Channel volume 82
BA   31   CR      1/16   TR  6   CH  6   Channel volume 82
BA   31   CR      7/96   TR  5   CH  5   Channel volume 82
BA   31   CR      7/96   TR  6   CH  6   Channel volume 82
BA   31   CR      1/12   TR  5   CH  5   Channel volume 82
BA   31   CR      1/12   TR  6   CH  6   Channel volume 81
BA   31   CR      3/32   TR  5   CH  5   Channel volume 82
BA   31   CR      3/32   TR  6   CH  6   Channel volume 81
BA   31   CR      5/48   TR  5   CH  5   Channel volume 81
BA   31   CR      5/48   TR  6   CH  6   Channel volume 81
BA   31   CR     11/96   TR  5   CH  5   Channel volume 81
BA   31   CR     11/96   TR  6   CH  6   Channel volume 81
BA   31   CR       1/8   TR  5   CH  5   Channel volume 81
BA   31   CR       1/8   TR  6   CH  6   Channel volume 81
BA   31   CR     13/96   TR  5   CH  5   Channel volume 81
BA   31   CR     13/96   TR  6   CH  6   Channel volume 81
BA   31   CR      7/48   TR  5   CH  5   Channel volume 81
BA   31   CR      7/48   TR  6   CH  6   Channel volume 81
BA   31   CR      5/32   TR  5   CH  5   Channel volume 81
BA   31   CR      5/32   TR  6   CH  6   Channel volume 81
BA   31   CR       1/6   TR  5   CH  5   Channel volume 81
BA   31   CR       1/6   TR  6   CH  6   Channel volume 81
BA   31   CR     17/96   TR  5   CH  5   Channel volume 81
BA   31   CR     17/96   TR  6   CH  6   Channel volume 81
BA   31   CR      3/16   TR  5   CH  5   Channel volume 81
BA   31   CR      3/16   TR  6   CH  6   Channel volume 81
BA   31   CR     19/96   TR  5   CH  5   Channel volume 81
BA   31   CR     19/96   TR  6   CH  6   Channel volume 81
BA   31   CR      5/24   TR  5   CH  5   Channel volume 81
BA   31   CR      5/24   TR  6   CH  6   Channel volume 80
BA   31   CR      7/32   TR  5   CH  5   Channel volume 81
BA   31   CR      7/32   TR  6   CH  6   Channel volume 80
BA   31   CR     11/48   TR  5   CH  5   Channel volume 80
BA   31   CR     11/48   TR  6   CH  6   Channel volume 80
BA   31   CR     23/96   TR  5   CH  5   Channel volume 80
BA   31   CR     23/96   TR  6   CH  6   Channel volume 80
BA   31   CR       1/4   TR  5   CH  5   Channel volume 80
BA   31   CR       1/4   TR  6   CH  6   Channel volume 80
BA   31   CR     25/96   TR  5   CH  5   Channel volume 80
BA   31   CR     25/96   TR  6   CH  6   Channel volume 80
BA   31   CR     13/48   TR  5   CH  5   Channel volume 80
BA   31   CR     13/48   TR  6   CH  6   Channel volume 80
BA   31   CR      9/32   TR  5   CH  5   Channel volume 80
BA   31   CR      9/32   TR  6   CH  6   Channel volume 80
BA   31   CR      7/24   TR  5   CH  5   Channel volume 80
BA   31   CR      7/24   TR  6   CH  6   Channel volume 80
BA   31   CR     29/96   TR  5   CH  5   Channel volume 80
BA   31   CR     29/96   TR  6   CH  6   Channel volume 80
BA   31   CR      5/16   TR  5   CH  5   Channel volume 80
BA   31   CR      5/16   TR  6   CH  6   Channel volume 80
BA   31   CR     31/96   TR  5   CH  5   Channel volume 80
BA   31   CR     31/96   TR  6   CH  6   Channel volume 80
BA   31   CR       1/3   TR  5   CH  5   Channel volume 80
BA   31   CR       1/3   TR  6   CH  6   Channel volume 80
BA   31   CR     11/32   TR  5   CH  5   Channel volume 80
BA   31   CR     11/32   TR  6   CH  6   Channel volume 79
BA   31   CR     17/48   TR  5   CH  5   Channel volume 79
BA   31   CR     17/48   TR  6   CH  6   Channel volume 79
BA   31   CR     35/96   TR  5   CH  5   Channel volume 79
BA   31   CR     35/96   TR  6   CH  6   Channel volume 79
BA   31   CR       3/8   TR  5   CH  5   Channel volume 79
BA   31   CR       3/8   TR  6   CH  6   Channel volume 79
BA   31   CR     37/96   TR  5   CH  5   Channel volume 79
BA   31   CR     37/96   TR  6   CH  6   Channel volume 79
BA   31   CR     19/48   TR  5   CH  5   Channel volume 79
BA   31   CR     19/48   TR  6   CH  6   Channel volume 79
BA   31   CR     13/32   TR  5   CH  5   Channel volume 79
BA   31   CR     13/32   TR  6   CH  6   Channel volume 79
BA   31   CR      5/12   TR  5   CH  5   Channel volume 79
BA   31   CR      5/12   TR  6   CH  6   Channel volume 79
BA   31   CR     41/96   TR  5   CH  5   Channel volume 79
BA   31   CR     41/96   TR  6   CH  6   Channel volume 79
BA   31   CR      7/16   TR  5   CH  5   Channel volume 79
BA   31   CR      7/16   TR  6   CH  6   Channel volume 79
BA   31   CR     43/96   TR  5   CH  5   Channel volume 79
BA   31   CR     43/96   TR  6   CH  6   Channel volume 79
BA   31   CR     11/24   TR  5   CH  5   Channel volume 79
BA   31   CR     11/24   TR  6   CH  6   Channel volume 79
BA   31   CR     15/32   TR  5   CH  5   Channel volume 79
BA   31   CR     15/32   TR  6   CH  6   Channel volume 78
BA   31   CR     23/48   TR  5   CH  5   Channel volume 79
BA   31   CR     23/48   TR  6   CH  6   Channel volume 78
BA   31   CR     47/96   TR  5   CH  5   Channel volume 78
BA   31   CR     47/96   TR  6   CH  6   Channel volume 78
BA   31   CR       1/2   TR  2   CH  2   NT  A--          5/32   voff=99
BA   31   CR       1/2   TR  2   CH  2   NT  F--          5/32   voff=99
BA   31   CR       1/2   TR  3   CH  3   NT  A-           5/32   voff=99
BA   31   CR       1/2   TR  3   CH  3   NT  F-           5/32   voff=99
BA   31   CR       1/2   TR  5   CH  5   Channel volume 78
BA   31   CR       1/2   TR  6   CH  6   Channel volume 78
BA   31   CR       1/2   TR  7   CH 10   NT  Bb          23/96   von=99   voff=99
BA   31   CR     49/96   TR  5   CH  5   Channel volume 78
BA   31   CR     49/96   TR  6   CH  6   Channel volume 78
BA   31   CR     25/48   TR  5   CH  5   Channel volume 78
BA   31   CR     25/48   TR  6   CH  6   Channel volume 78
BA   31   CR     17/32   TR  5   CH  5   Channel volume 78
BA   31   CR     17/32   TR  6   CH  6   Channel volume 78
BA   31   CR     13/24   TR  5   CH  5   Channel volume 78
BA   31   CR     13/24   TR  6   CH  6   Channel volume 78
BA   31   CR     53/96   TR  5   CH  5   Channel volume 78
BA   31   CR     53/96   TR  6   CH  6   Channel volume 78
BA   31   CR      9/16   TR  5   CH  5   Channel volume 78
BA   31   CR      9/16   TR  6   CH  6   Channel volume 78
BA   31   CR     55/96   TR  5   CH  5   Channel volume 78
BA   31   CR     55/96   TR  6   CH  6   Channel volume 78
BA   31   CR      7/12   TR  5   CH  5   Channel volume 78
BA   31   CR      7/12   TR  6   CH  6   Channel volume 78
BA   31   CR     19/32   TR  5   CH  5   Channel volume 78
BA   31   CR     19/32   TR  6   CH  6   Channel volume 77
BA   31   CR     29/48   TR  5   CH  5   Channel volume 78
BA   31   CR     29/48   TR  6   CH  6   Channel volume 77
BA   31   CR     59/96   TR  5   CH  5   Channel volume 77
BA   31   CR     59/96   TR  6   CH  6   Channel volume 77
BA   31   CR       5/8   TR  5   CH  5   Channel volume 77
BA   31   CR       5/8   TR  6   CH  6   Channel volume 77
BA   31   CR     61/96   TR  5   CH  5   Channel volume 77
BA   31   CR     61/96   TR  6   CH  6   Channel volume 77
BA   31   CR     31/48   TR  5   CH  5   Channel volume 77
BA   31   CR     31/48   TR  6   CH  6   Channel volume 77
BA   31   CR     21/32   TR  5   CH  5   Channel volume 77
BA   31   CR     21/32   TR  6   CH  6   Channel volume 77
BA   31   CR       2/3   TR  5   CH  5   Channel volume 77
BA   31   CR       2/3   TR  6   CH  6   Channel volume 77
BA   31   CR     65/96   TR  5   CH  5   Channel volume 77
BA   31   CR     65/96   TR  6   CH  6   Channel volume 77
BA   31   CR     11/16   TR  5   CH  5   Channel volume 77
BA   31   CR     11/16   TR  6   CH  6   Channel volume 77
BA   31   CR     67/96   TR  5   CH  5   Channel volume 77
BA   31   CR     67/96   TR  6   CH  6   Channel volume 77
BA   31   CR     17/24   TR  5   CH  5   Channel volume 77
BA   31   CR     17/24   TR  6   CH  6   Channel volume 77
BA   31   CR     23/32   TR  5   CH  5   Channel volume 77
BA   31   CR     23/32   TR  6   CH  6   Channel volume 77
BA   31   CR     35/48   TR  5   CH  5   Channel volume 77
BA   31   CR     35/48   TR  6   CH  6   Channel volume 76
BA   31   CR     71/96   TR  5   CH  5   Channel volume 76
BA   31   CR     71/96   TR  6   CH  6   Channel volume 76
BA   31   CR       3/4   TR  2   CH  2   NT  A--          5/32   voff=99
BA   31   CR       3/4   TR  2   CH  2   NT  F--          5/32   voff=99
BA   31   CR       3/4   TR  3   CH  3   NT  A-           5/32   voff=99
BA   31   CR       3/4   TR  3   CH  3   NT  F-           5/32   voff=99
BA   31   CR       3/4   TR  5   CH  5   Channel volume 76
BA   31   CR       3/4   TR  6   CH  6   Channel volume 76
BA   31   CR     73/96   TR  5   CH  5   Channel volume 76
BA   31   CR     73/96   TR  6   CH  6   Channel volume 76
BA   31   CR     37/48   TR  5   CH  5   Channel volume 76
BA   31   CR     37/48   TR  6   CH  6   Channel volume 76
BA   31   CR     25/32   TR  5   CH  5   Channel volume 76
BA   31   CR     25/32   TR  6   CH  6   Channel volume 76
BA   31   CR     19/24   TR  5   CH  5   Channel volume 76
BA   31   CR     19/24   TR  6   CH  6   Channel volume 76
BA   31   CR     77/96   TR  5   CH  5   Channel volume 76
BA   31   CR     77/96   TR  6   CH  6   Channel volume 76
BA   31   CR     13/16   TR  5   CH  5   Channel volume 76
BA   31   CR     13/16   TR  6   CH  6   Channel volume 76
BA   31   CR     79/96   TR  5   CH  5   Channel volume 76
BA   31   CR     79/96   TR  6   CH  6   Channel volume 76
BA   31   CR       5/6   TR  5   CH  5   Channel volume 76
BA   31   CR       5/6   TR  6   CH  6   Channel volume 76
BA   31   CR     27/32   TR  5   CH  5   Channel volume 76
BA   31   CR     27/32   TR  6   CH  6   Channel volume 76
BA   31   CR     41/48   TR  5   CH  5   Channel volume 76
BA   31   CR     41/48   TR  6   CH  6   Channel volume 75
BA   31   CR     83/96   TR  5   CH  5   Channel volume 76
BA   31   CR     83/96   TR  6   CH  6   Channel volume 75
BA   31   CR       7/8   TR  5   CH  5   Channel volume 75
BA   31   CR       7/8   TR  6   CH  6   Channel volume 75
BA   31   CR     85/96   TR  5   CH  5   Channel volume 75
BA   31   CR     85/96   TR  6   CH  6   Channel volume 75
BA   31   CR     43/48   TR  5   CH  5   Channel volume 75
BA   31   CR     43/48   TR  6   CH  6   Channel volume 75
BA   31   CR     29/32   TR  5   CH  5   Channel volume 75
BA   31   CR     29/32   TR  6   CH  6   Channel volume 75
BA   31   CR     11/12   TR  5   CH  5   Channel volume 75
BA   31   CR     11/12   TR  6   CH  6   Channel volume 75
BA   31   CR     89/96   TR  5   CH  5   Channel volume 75
BA   31   CR     89/96   TR  6   CH  6   Channel volume 75
BA   31   CR     15/16   TR  5   CH  5   Channel volume 75
BA   31   CR     15/16   TR  6   CH  6   Channel volume 75
BA   31   CR     91/96   TR  5   CH  5   Channel volume 75
BA   31   CR     91/96   TR  6   CH  6   Channel volume 75
BA   31   CR     23/24   TR  5   CH  5   Channel volume 75
BA   31   CR     23/24   TR  6   CH  6   Channel volume 75
BA   31   CR     31/32   TR  5   CH  5   Channel volume 75
BA   31   CR     31/32   TR  6   CH  6   Channel volume 75
BA   31   CR     47/48   TR  5   CH  5   Channel volume 75
BA   31   CR     47/48   TR  6   CH  6   Channel volume 75
BA   31   CR     95/96   TR  5   CH  5   Channel volume 75
BA   31   CR     95/96   TR  6   CH  6   Channel volume 74
BA   31   CR         1   TR  2   CH  2   NT  F--          5/32   voff=99
BA   31   CR         1   TR  2   CH  2   NT  A--          5/32   voff=99
BA   31   CR         1   TR  3   CH  3   NT  F-           5/32   voff=99
BA   31   CR         1   TR  3   CH  3   NT  A-           5/32   voff=99
BA   31   CR         1   TR  5   CH  5   Channel volume 74
BA   31   CR         1   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/96   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/96   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/48   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/48   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/32   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/32   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/24   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/24   TR  6   CH  6   Channel volume 74
BA   31   CR    1+5/96   TR  5   CH  5   Channel volume 74
BA   31   CR    1+5/96   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/16   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/16   TR  6   CH  6   Channel volume 74
BA   31   CR    1+7/96   TR  5   CH  5   Channel volume 74
BA   31   CR    1+7/96   TR  6   CH  6   Channel volume 74
BA   31   CR    1+1/12   TR  5   CH  5   Channel volume 74
BA   31   CR    1+1/12   TR  6   CH  6   Channel volume 74
BA   31   CR    1+3/32   TR  5   CH  5   Channel volume 74
BA   31   CR    1+3/32   TR  6   CH  6   Channel volume 74
BA   31   CR    1+5/48   TR  5   CH  5   Channel volume 74
BA   31   CR    1+5/48   TR  6   CH  6   Channel volume 74
BA   31   CR   1+11/96   TR  5   CH  5   Channel volume 74
BA   31   CR   1+11/96   TR  6   CH  6   Channel volume 73
BA   31   CR     1+1/8   TR  5   CH  5   Channel volume 73
BA   31   CR     1+1/8   TR  6   CH  6   Channel volume 73
BA   31   CR   1+13/96   TR  5   CH  5   Channel volume 73
BA   31   CR   1+13/96   TR  6   CH  6   Channel volume 73
BA   31   CR    1+7/48   TR  5   CH  5   Channel volume 73
BA   31   CR    1+7/48   TR  6   CH  6   Channel volume 73
BA   31   CR    1+5/32   TR  5   CH  5   Channel volume 73
BA   31   CR    1+5/32   TR  6   CH  6   Channel volume 73
BA   31   CR     1+1/6   TR  5   CH  5   Channel volume 73
BA   31   CR     1+1/6   TR  6   CH  6   Channel volume 73
BA   31   CR   1+17/96   TR  5   CH  5   Channel volume 73
BA   31   CR   1+17/96   TR  6   CH  6   Channel volume 73
BA   31   CR    1+3/16   TR  5   CH  5   Channel volume 73
BA   31   CR    1+3/16   TR  6   CH  6   Channel volume 73
BA   31   CR   1+19/96   TR  5   CH  5   Channel volume 73
BA   31   CR   1+19/96   TR  6   CH  6   Channel volume 73
BA   31   CR    1+5/24   TR  5   CH  5   Channel volume 73
BA   31   CR    1+5/24   TR  6   CH  6   Channel volume 73
BA   31   CR    1+7/32   TR  5   CH  5   Channel volume 73
BA   31   CR    1+7/32   TR  6   CH  6   Channel volume 73
BA   31   CR   1+11/48   TR  5   CH  5   Channel volume 73
BA   31   CR   1+11/48   TR  6   CH  6   Channel volume 73
BA   31   CR   1+23/96   TR  5   CH  5   Channel volume 73
BA   31   CR   1+23/96   TR  6   CH  6   Channel volume 72
BA   31   CR     1+1/4   TR  5   CH  5   Channel volume 73
BA   31   CR     1+1/4   TR  6   CH  6   Channel volume 72
BA   31   CR   1+25/96   TR  5   CH  5   Channel volume 72
BA   31   CR   1+25/96   TR  6   CH  6   Channel volume 72
BA   31   CR   1+13/48   TR  5   CH  5   Channel volume 72
BA   31   CR   1+13/48   TR  6   CH  6   Channel volume 72
BA   31   CR    1+9/32   TR  5   CH  5   Channel volume 72
BA   31   CR    1+9/32   TR  6   CH  6   Channel volume 72
BA   31   CR    1+7/24   TR  5   CH  5   Channel volume 72
BA   31   CR    1+7/24   TR  6   CH  6   Channel volume 72
BA   31   CR   1+29/96   TR  5   CH  5   Channel volume 72
BA   31   CR   1+29/96   TR  6   CH  6   Channel volume 72
BA   31   CR    1+5/16   TR  5   CH  5   Channel volume 72
BA   31   CR    1+5/16   TR  6   CH  6   Channel volume 72
BA   31   CR   1+31/96   TR  5   CH  5   Channel volume 72
BA   31   CR   1+31/96   TR  6   CH  6   Channel volume 72
BA   31   CR     1+1/3   TR  5   CH  5   Channel volume 72
BA   31   CR     1+1/3   TR  6   CH  6   Channel volume 72
BA   31   CR   1+11/32   TR  5   CH  5   Channel volume 72
BA   31   CR   1+11/32   TR  6   CH  6   Channel volume 72
BA   31   CR   1+17/48   TR  5   CH  5   Channel volume 72
BA   31   CR   1+17/48   TR  6   CH  6   Channel volume 72
BA   31   CR   1+35/96   TR  5   CH  5   Channel volume 72
BA   31   CR   1+35/96   TR  6   CH  6   Channel volume 72
BA   31   CR     1+3/8   TR  5   CH  5   Channel volume 72
BA   31   CR     1+3/8   TR  6   CH  6   Channel volume 71
BA   31   CR   1+37/96   TR  5   CH  5   Channel volume 71
BA   31   CR   1+37/96   TR  6   CH  6   Channel volume 71
BA   31   CR   1+19/48   TR  5   CH  5   Channel volume 71
BA   31   CR   1+19/48   TR  6   CH  6   Channel volume 71
BA   31   CR   1+13/32   TR  5   CH  5   Channel volume 71
BA   31   CR   1+13/32   TR  6   CH  6   Channel volume 71
BA   31   CR    1+5/12   TR  5   CH  5   Channel volume 71
BA   31   CR    1+5/12   TR  6   CH  6   Channel volume 71
BA   31   CR   1+41/96   TR  5   CH  5   Channel volume 71
BA   31   CR   1+41/96   TR  6   CH  6   Channel volume 71
BA   31   CR    1+7/16   TR  5   CH  5   Channel volume 71
BA   31   CR    1+7/16   TR  6   CH  6   Channel volume 71
BA   31   CR   1+43/96   TR  5   CH  5   Channel volume 71
BA   31   CR   1+43/96   TR  6   CH  6   Channel volume 71
BA   31   CR   1+11/24   TR  5   CH  5   Channel volume 71
BA   31   CR   1+11/24   TR  6   CH  6   Channel volume 71
BA   31   CR   1+15/32   TR  5   CH  5   Channel volume 71
BA   31   CR   1+15/32   TR  6   CH  6   Channel volume 71
BA   31   CR   1+23/48   TR  5   CH  5   Channel volume 71
BA   31   CR   1+23/48   TR  6   CH  6   Channel volume 71
BA   31   CR   1+47/96   TR  5   CH  5   Channel volume 71
BA   31   CR   1+47/96   TR  6   CH  6   Channel volume 71
BA   31   CR     1+1/2   TR  1   CH  1   NT  F--         47/96   voff=99
BA   31   CR     1+1/2   TR  2   CH  2   NT  F--          5/32   voff=99
BA   31   CR     1+1/2   TR  2   CH  2   NT  A--          5/32   voff=99
BA   31   CR     1+1/2   TR  3   CH  3   NT  F-           5/32   voff=99
BA   31   CR     1+1/2   TR  3   CH  3   NT  A-           5/32   voff=99
BA   31   CR     1+1/2   TR  5   CH  5   Channel volume 71
BA   31   CR     1+1/2   TR  6   CH  6   Channel volume 70
BA   31   CR     1+1/2   TR  7   CH 10   NT  Bb          23/96   voff=99
BA   31   CR   1+49/96   TR  5   CH  5   Channel volume 70
BA   31   CR   1+49/96   TR  6   CH  6   Channel volume 70
BA   31   CR   1+25/48   TR  5   CH  5   Channel volume 70
BA   31   CR   1+25/48   TR  6   CH  6   Channel volume 70
BA   31   CR   1+17/32   TR  5   CH  5   Channel volume 70
BA   31   CR   1+17/32   TR  6   CH  6   Channel volume 70
BA   31   CR   1+13/24   TR  5   CH  5   Channel volume 70
BA   31   CR   1+13/24   TR  6   CH  6   Channel volume 70
BA   31   CR   1+53/96   TR  5   CH  5   Channel volume 70
BA   31   CR   1+53/96   TR  6   CH  6   Channel volume 70
BA   31   CR    1+9/16   TR  5   CH  5   Channel volume 70
BA   31   CR    1+9/16   TR  6   CH  6   Channel volume 70
BA   31   CR   1+55/96   TR  5   CH  5   Channel volume 70
BA   31   CR   1+55/96   TR  6   CH  6   Channel volume 70
BA   31   CR    1+7/12   TR  5   CH  5   Channel volume 70
BA   31   CR    1+7/12   TR  6   CH  6   Channel volume 70
BA   31   CR   1+19/32   TR  5   CH  5   Channel volume 70
BA   31   CR   1+19/32   TR  6   CH  6   Channel volume 70
BA   31   CR   1+29/48   TR  5   CH  5   Channel volume 70
BA   31   CR   1+29/48   TR  6   CH  6   Channel volume 70
BA   31   CR   1+59/96   TR  5   CH  5   Channel volume 70
BA   31   CR   1+59/96   TR  6   CH  6   Channel volume 70
BA   31   CR     1+5/8   TR  5   CH  5   Channel volume 70
BA   31   CR     1+5/8   TR  6   CH  6   Channel volume 70
BA   31   CR   1+61/96   TR  5   CH  5   Channel volume 70
BA   31   CR   1+61/96   TR  6   CH  6   Channel volume 69
BA   31   CR   1+31/48   TR  5   CH  5   Channel volume 69
BA   31   CR   1+31/48   TR  6   CH  6   Channel volume 69
BA   31   CR   1+21/32   TR  5   CH  5   Channel volume 69
BA   31   CR   1+21/32   TR  6   CH  6   Channel volume 69
BA   31   CR     1+2/3   TR  5   CH  5   Channel volume 69
BA   31   CR     1+2/3   TR  6   CH  6   Channel volume 69
BA   31   CR   1+65/96   TR  5   CH  5   Channel volume 69
BA   31   CR   1+65/96   TR  6   CH  6   Channel volume 69
BA   31   CR   1+11/16   TR  5   CH  5   Channel volume 69
BA   31   CR   1+11/16   TR  6   CH  6   Channel volume 69
BA   31   CR   1+67/96   TR  5   CH  5   Channel volume 69
BA   31   CR   1+67/96   TR  6   CH  6   Channel volume 69
BA   31   CR   1+17/24   TR  5   CH  5   Channel volume 69
BA   31   CR   1+17/24   TR  6   CH  6   Channel volume 69
BA   31   CR   1+23/32   TR  5   CH  5   Channel volume 69
BA   31   CR   1+23/32   TR  6   CH  6   Channel volume 69
BA   31   CR   1+35/48   TR  5   CH  5   Channel volume 69
BA   31   CR   1+35/48   TR  6   CH  6   Channel volume 69
BA   31   CR   1+71/96   TR  5   CH  5   Channel volume 69
BA   31   CR   1+71/96   TR  6   CH  6   Channel volume 69
BA   31   CR     1+3/4   TR  5   CH  5   Channel volume 69
BA   31   CR     1+3/4   TR  6   CH  6   Channel volume 69
BA   31   CR   1+73/96   TR  5   CH  5   Channel volume 69
BA   31   CR   1+73/96   TR  6   CH  6   Channel volume 68
BA   31   CR   1+37/48   TR  5   CH  5   Channel volume 68
BA   31   CR   1+37/48   TR  6   CH  6   Channel volume 68
BA   31   CR   1+25/32   TR  5   CH  5   Channel volume 68
BA   31   CR   1+25/32   TR  6   CH  6   Channel volume 68
BA   31   CR   1+19/24   TR  5   CH  5   Channel volume 68
BA   31   CR   1+19/24   TR  6   CH  6   Channel volume 68
BA   31   CR   1+77/96   TR  5   CH  5   Channel volume 68
BA   31   CR   1+77/96   TR  6   CH  6   Channel volume 68
BA   31   CR   1+13/16   TR  5   CH  5   Channel volume 68
BA   31   CR   1+13/16   TR  6   CH  6   Channel volume 68
BA   31   CR   1+79/96   TR  5   CH  5   Channel volume 68
BA   31   CR   1+79/96   TR  6   CH  6   Channel volume 68
BA   31   CR     1+5/6   TR  5   CH  5   Channel volume 68
BA   31   CR     1+5/6   TR  6   CH  6   Channel volume 68
BA   31   CR   1+27/32   TR  5   CH  5   Channel volume 68
BA   31   CR   1+27/32   TR  6   CH  6   Channel volume 68
BA   31   CR   1+41/48   TR  5   CH  5   Channel volume 68
BA   31   CR   1+41/48   TR  6   CH  6   Channel volume 68
BA   31   CR   1+83/96   TR  5   CH  5   Channel volume 68
BA   31   CR   1+83/96   TR  6   CH  6   Channel volume 68
BA   31   CR     1+7/8   TR  5   CH  5   Channel volume 68
BA   31   CR     1+7/8   TR  6   CH  6   Channel volume 68
BA   31   CR   1+85/96   TR  5   CH  5   Channel volume 68
BA   31   CR   1+85/96   TR  6   CH  6   Channel volume 67
BA   31   CR   1+43/48   TR  5   CH  5   Channel volume 67
BA   31   CR   1+43/48   TR  6   CH  6   Channel volume 67
BA   31   CR   1+29/32   TR  5   CH  5   Channel volume 67
BA   31   CR   1+29/32   TR  6   CH  6   Channel volume 67
BA   31   CR   1+11/12   TR  5   CH  5   Channel volume 67
BA   31   CR   1+11/12   TR  6   CH  6   Channel volume 67
BA   31   CR   1+89/96   TR  5   CH  5   Channel volume 67
BA   31   CR   1+89/96   TR  6   CH  6   Channel volume 67
BA   31   CR   1+15/16   TR  5   CH  5   Channel volume 67
BA   31   CR   1+15/16   TR  6   CH  6   Channel volume 67
BA   31   CR   1+91/96   TR  5   CH  5   Channel volume 67
BA   31   CR   1+91/96   TR  6   CH  6   Channel volume 67
BA   31   CR   1+23/24   TR  5   CH  5   Channel volume 67
BA   31   CR   1+23/24   TR  6   CH  6   Channel volume 67
BA   31   CR   1+31/32   TR  5   CH  5   Channel volume 67
BA   31   CR   1+31/32   TR  6   CH  6   Channel volume 67
BA   31   CR   1+47/48   TR  5   CH  5   Channel volume 67
BA   31   CR   1+47/48   TR  6   CH  6   Channel volume 67
BA   31   CR   1+95/96   TR  5   CH  5   Channel volume 67
BA   31   CR   1+95/96   TR  6   CH  6   Channel volume 67
BA   31   CR         2   TR  1   CH  1   NT  C--         95/96   voff=99
BA   31   CR         2   TR  5   CH  5   Channel volume 67
BA   31   CR         2   TR  6   CH  6   Channel volume 67
BA   31   CR    2+1/96   TR  5   CH  5   Channel volume 67
BA   31   CR    2+1/96   TR  6   CH  6   Channel volume 67
BA   31   CR    2+1/48   TR  5   CH  5   Channel volume 67
BA   31   CR    2+1/48   TR  6   CH  6   Channel volume 66
BA   31   CR    2+1/32   TR  5   CH  5   Channel volume 66
BA   31   CR    2+1/32   TR  6   CH  6   Channel volume 66
BA   31   CR    2+1/24   TR  5   CH  5   Channel volume 66
BA   31   CR    2+1/24   TR  6   CH  6   Channel volume 66
BA   31   CR    2+5/96   TR  5   CH  5   Channel volume 66
BA   31   CR    2+5/96   TR  6   CH  6   Channel volume 66
BA   31   CR    2+1/16   TR  5   CH  5   Channel volume 66
BA   31   CR    2+1/16   TR  6   CH  6   Channel volume 66
BA   31   CR    2+7/96   TR  5   CH  5   Channel volume 66
BA   31   CR    2+7/96   TR  6   CH  6   Channel volume 66
BA   31   CR    2+1/12   TR  5   CH  5   Channel volume 66
