
BA    1   CR         0   TR  0   CH 16   Tempo 213
BA    1   CR         0   TR  0   CH 16   Text type 3: ""
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 4, crotchets/32ndnote 76
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Guitar I"
BA  114   CR         1   TR  7   CH 10   NT  E--           1/2   voff=80
BA  114   CR     1+1/2   TR  1   CH  1   NT  E--             1   voff=80
BA  114   CR     1+1/2   TR  2   CH  3   NT  D'          1+1/2   voff=80
BA  114   CR     1+1/2   TR  6   CH 14   NT  D'          1+1/2   voff=80
BA  114   CR     1+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  114   CR         2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  114   CR     2+1/2   TR  1   CH  1   NT  E--           1/2   voff=80
BA  114   CR     2+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  114   CR         3   TR  1   CH  1   NT  G-              1   voff=80
BA  114   CR         3   TR  1   CH  1   NT  D-              1   voff=80
BA  114   CR         3   TR  1   CH  1   NT  G--             1   voff=80
BA  114   CR         3   TR  2   CH  3   NT  A'              1   voff=80
BA  114   CR         3   TR  3   CH  5   NT  G---            1   voff=80
BA  114   CR         3   TR  6   CH 14   NT  A'              1   voff=80
BA  114   CR         3   TR  7   CH 10   NT  E--           1/2   voff=80
BA  114   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  115   CR         0   TR  1   CH  1   NT  A-              1   voff=80
BA  115   CR         0   TR  1   CH  1   NT  E-              1   voff=80
BA  115   CR         0   TR  1   CH  1   NT  A--             1   voff=80
BA  115   CR         0   TR  3   CH  5   NT  A---        1+1/2   voff=80
BA  115   CR         0   TR  4   CH  7   NT  A               4   von=127   voff=80
BA  115   CR         0   TR  4   CH  7   NT  E               4   voff=80
BA  115   CR         0   TR  4   CH  7   NT  A-              4   voff=80
BA  115   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  115   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  115   CR     1+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  115   CR     1+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  115   CR     1+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  115   CR     1+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  115   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  115   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  115   CR     2+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  115   CR     2+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  115   CR     2+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  115   CR     2+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  115   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  115   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  115   CR     3+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  115   CR     3+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  115   CR     3+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  115   CR     3+1/2   TR  3   CH  5   NT  A---          1/2   voff=80
BA  115   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  115   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  116   CR         0   TR  1   CH  1   NT  Bb-             1   voff=80
BA  116   CR         0   TR  1   CH  1   NT  F-              1   voff=80
BA  116   CR         0   TR  1   CH  1   NT  Bb--            1   voff=80
BA  116   CR         0   TR  3   CH  5   NT  Bb---       1+1/2   voff=80
BA  116   CR         0   TR  4   CH  7   NT  Bb              4   voff=80
BA  116   CR         0   TR  4   CH  7   NT  F               4   voff=80
BA  116   CR         0   TR  4   CH  7   NT  Bb-             4   voff=80
BA  116   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  116   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  116   CR     1+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  116   CR     1+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  116   CR     1+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  116   CR     1+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  116   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  116   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  116   CR     2+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  116   CR     2+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  116   CR     2+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  116   CR     2+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  116   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  116   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  116   CR     3+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  116   CR     3+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  116   CR     3+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  116   CR     3+1/2   TR  3   CH  5   NT  Bb---         1/2   voff=80
BA  116   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  116   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  117   CR         0   TR  1   CH  1   NT  C               1   voff=80
BA  117   CR         0   TR  1   CH  1   NT  G-              1   voff=80
BA  117   CR         0   TR  1   CH  1   NT  C-              1   voff=80
BA  117   CR         0   TR  3   CH  5   NT  C--         1+1/2   voff=80
BA  117   CR         0   TR  4   CH  7   NT  C'              4   voff=80
BA  117   CR         0   TR  4   CH  7   NT  G               4   voff=80
BA  117   CR         0   TR  4   CH  7   NT  C               4   voff=80
BA  117   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  117   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  117   CR     1+1/2   TR  1   CH  1   NT  C             1/4   voff=80
BA  117   CR     1+1/2   TR  1   CH  1   NT  G-            1/4   voff=80
BA  117   CR     1+1/2   TR  1   CH  1   NT  C-            1/4   voff=80
BA  117   CR     1+1/2   TR  3   CH  5   NT  C--             1   voff=80
BA  117   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  117   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  117   CR     2+1/2   TR  1   CH  1   NT  C             1/4   voff=80
BA  117   CR     2+1/2   TR  1   CH  1   NT  G-            1/4   voff=80
BA  117   CR     2+1/2   TR  1   CH  1   NT  C-            1/4   voff=80
BA  117   CR     2+1/2   TR  3   CH  5   NT  C--             1   voff=80
BA  117   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  117   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  117   CR     3+1/2   TR  1   CH  1   NT  C             1/4   voff=80
BA  117   CR     3+1/2   TR  1   CH  1   NT  G-            1/4   voff=80
BA  117   CR     3+1/2   TR  1   CH  1   NT  C-            1/4   voff=80
BA  117   CR     3+1/2   TR  3   CH  5   NT  C--           1/2   voff=80
BA  117   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  117   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  118   CR         0   TR  1   CH  1   NT  Bb-             1   voff=80
BA  118   CR         0   TR  1   CH  1   NT  F-              1   voff=80
BA  118   CR         0   TR  1   CH  1   NT  Bb--            1   voff=80
BA  118   CR         0   TR  3   CH  5   NT  Bb---       1+1/2   voff=80
BA  118   CR         0   TR  4   CH  7   NT  Bb              4   voff=80
BA  118   CR         0   TR  4   CH  7   NT  F               4   voff=80
BA  118   CR         0   TR  4   CH  7   NT  Bb-             4   voff=80
BA  118   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  118   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  118   CR     1+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  118   CR     1+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  118   CR     1+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  118   CR     1+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  118   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  118   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  118   CR     2+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  118   CR     2+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  118   CR     2+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  118   CR     2+1/2   TR  3   CH  5   NT  Bb---           1   voff=80
BA  118   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  118   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  118   CR     3+1/2   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA  118   CR     3+1/2   TR  1   CH  1   NT  F-            1/4   voff=80
BA  118   CR     3+1/2   TR  1   CH  1   NT  Bb--          1/4   voff=80
BA  118   CR     3+1/2   TR  3   CH  5   NT  Bb---         1/2   voff=80
BA  118   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  118   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  119   CR         0   TR  1   CH  1   NT  A-              1   voff=80
BA  119   CR         0   TR  1   CH  1   NT  E-              1   voff=80
BA  119   CR         0   TR  1   CH  1   NT  A--             1   voff=80
BA  119   CR         0   TR  3   CH  5   NT  A---        1+1/2   voff=80
BA  119   CR         0   TR  4   CH  7   NT  A               4   voff=80
BA  119   CR         0   TR  4   CH  7   NT  E               4   voff=80
BA  119   CR         0   TR  4   CH  7   NT  A-              4   voff=80
BA  119   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  119   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  119   CR     1+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  119   CR     1+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  119   CR     1+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  119   CR     1+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  119   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  119   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  119   CR     2+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  119   CR     2+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  119   CR     2+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  119   CR     2+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  119   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  119   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  119   CR     3+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  119   CR     3+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  119   CR     3+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  119   CR     3+1/2   TR  3   CH  5   NT  A---          1/2   voff=80
BA  119   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  119   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  120   CR         0   TR  1   CH  1   NT  A-              1   voff=80
BA  120   CR         0   TR  1   CH  1   NT  E-              1   voff=80
BA  120   CR         0   TR  1   CH  1   NT  A--             1   voff=80
BA  120   CR         0   TR  3   CH  5   NT  A---        1+1/2   voff=80
BA  120   CR         0   TR  4   CH  7   NT  A               4   voff=80
BA  120   CR         0   TR  4   CH  7   NT  E               4   voff=80
BA  120   CR         0   TR  4   CH  7   NT  A-              4   voff=80
BA  120   CR         0   TR  7   CH 10   NT  C#-         1+1/2   voff=80
BA  120   CR         0   TR  7   CH 10   NT  C--         1+1/2   voff=80
BA  120   CR     1+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  120   CR     1+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  120   CR     1+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  120   CR     1+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  120   CR     1+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  120   CR     1+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  120   CR     2+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  120   CR     2+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  120   CR     2+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  120   CR     2+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  120   CR     2+1/2   TR  7   CH 10   NT  Bb--            1   voff=80
BA  120   CR     2+1/2   TR  7   CH 10   NT  C--             1   voff=80
BA  120   CR     3+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA  120   CR     3+1/2   TR  1   CH  1   NT  E-            1/4   voff=80
BA  120   CR     3+1/2   TR  1   CH  1   NT  A--           1/4   voff=80
BA  120   CR     3+1/2   TR  3   CH  5   NT  A---          1/2   voff=80
BA  120   CR     3+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  120   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  121   CR         0   TR  1   CH  1   NT  A-          1+1/2   voff=80
BA  121   CR         0   TR  1   CH  1   NT  E-          1+1/2   voff=80
BA  121   CR         0   TR  1   CH  1   NT  A--         1+1/2   voff=80
BA  121   CR         0   TR  2   CH  4   NT  A               3   voff=80
BA  121   CR         0   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         0   TR  3   CH  5   NT  A---        1+1/2   voff=80
BA  121   CR         0   TR  4   CH  7   NT  A               4   voff=80
BA  121   CR         0   TR  4   CH  7   NT  E               4   voff=80
BA  121   CR         0   TR  4   CH  7   NT  A-              4   voff=80
BA  121   CR         0   TR  7   CH 10   NT  C#-           1/2   voff=80
BA  121   CR         0   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR      1/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      1/24   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      1/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      1/12   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      5/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/8   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      7/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/6   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      3/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      5/24   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     11/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/4   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     13/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      7/24   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      5/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     17/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       3/8   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     19/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      5/12   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      7/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     11/24   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     23/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/2   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR     25/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     13/24   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      9/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR      7/12   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     29/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       5/8   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     31/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR       2/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     11/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     17/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     35/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR       3/4   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     37/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     19/24   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     13/16   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR       5/6   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     41/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR       7/8   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     43/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     11/12   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     15/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     23/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     47/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         1   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         1   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR    1+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR    1+1/24   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    1+1/16   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    1+1/12   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    1+5/48   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR     1+1/8   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    1+7/48   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR     1+1/6   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    1+3/16   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    1+5/24   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR   1+11/48   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR     1+1/4   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR   1+13/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    1+7/24   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    1+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     1+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   1+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     1+3/8   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+19/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    1+5/12   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    1+7/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+11/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+23/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     1+1/2   TR  1   CH  1   NT  A-              1   voff=80
BA  121   CR     1+1/2   TR  1   CH  1   NT  E-              1   voff=80
BA  121   CR     1+1/2   TR  1   CH  1   NT  A--             1   voff=80
BA  121   CR     1+1/2   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     1+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  121   CR     1+1/2   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  121   CR     1+1/2   TR  7   CH 10   NT  E--           1/2   voff=80
BA  121   CR     1+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR   1+25/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+13/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    1+9/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    1+7/12   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+29/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     1+5/8   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   1+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     1+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   1+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   1+17/24   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+35/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR     1+3/4   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+37/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+19/24   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+13/16   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR     1+5/6   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+41/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR     1+7/8   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+43/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+11/12   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+15/16   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+23/24   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   1+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         2   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR    2+1/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR    2+1/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    2+1/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    2+1/12   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    2+5/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     2+1/8   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR    2+7/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     2+1/6   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR    2+3/16   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR    2+5/24   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR   2+11/48   TR  2   CH  4   ST &E3 &00 &42
BA  121   CR     2+1/4   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+13/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    2+7/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR    2+5/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     2+1/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   2+17/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     2+3/8   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   2+19/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    2+5/12   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR    2+7/16   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR   2+11/24   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR   2+23/48   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR     2+1/2   TR  1   CH  1   NT  A-              1   voff=80
BA  121   CR     2+1/2   TR  1   CH  1   NT  E-              1   voff=80
BA  121   CR     2+1/2   TR  1   CH  1   NT  A--             1   voff=80
BA  121   CR     2+1/2   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR     2+1/2   TR  3   CH  5   NT  A---            1   voff=80
BA  121   CR     2+1/2   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR   2+25/48   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR   2+13/24   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    2+9/16   TR  2   CH  4   ST &E3 &00 &3E
BA  121   CR    2+7/12   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   2+29/48   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR     2+5/8   TR  2   CH  4   ST &E3 &00 &3F
BA  121   CR   2+31/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR     2+2/3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   2+11/16   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR   2+17/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+35/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     2+3/4   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+37/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+19/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+13/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     2+5/6   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+41/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR     2+7/8   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+43/48   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+11/12   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+15/16   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+23/24   TR  2   CH  4   ST &E3 &00 &41
BA  121   CR   2+47/48   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         3   TR  2   CH  4   ST &E3 &00 &40
BA  121   CR         3   TR  2   CH  3   NT  A               1   voff=80
BA  121   CR         3   TR  7   CH 10   NT  Bb--          1/2   voff=80
BA  121   CR         3   TR  7   CH 10   NT  E--           1/2   voff=80
BA  121   CR         3   TR  7   CH 10   NT  C--           1/2   voff=80
BA  121   CR     3+1/2   TR  1   CH  1   NT  A-            1/2   voff=80
BA  121   CR     3+1/2   TR  1   CH  1   NT  E-            1/2   voff=80
BA  121   CR     3+1/2   TR  1   CH  1   NT  A--           1/2   voff=80
BA  121   CR     3+1/2   TR  3   CH  5   NT  A---          1/2   voff=80
BA  121   CR     3+1/2   TR  7   CH 10   NT  C--           1/2   voff=80

BA  122   CR         0   TR  1   CH  1   NT  Bb-         1+1/2   voff=80
BA  122   CR         0   TR  1   CH  1   NT  F-          1+1/2   voff=80
BA  122   CR         0   TR  1   CH  1   NT  Bb--        1+1/2   voff=80
BA  122   CR         0   TR  2   CH  4   NT  Bb              3   voff=80
BA  122   CR         0   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR         0   TR  3   CH  5   NT  Bb---       1+1/2   voff=80
BA  122   CR         0   TR  4   CH  7   NT  Bb              4   voff=80
BA  122   CR         0   TR  4   CH  7   NT  F               4   voff=80
BA  122   CR         0   TR  4   CH  7   NT  Bb-             4   voff=80
BA  122   CR         0   TR  7   CH 10   NT  C#-           1/2   voff=80
BA  122   CR         0   TR  7   CH 10   NT  C--           1/2   voff=80
BA  122   CR      1/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      1/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      1/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      1/12   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      5/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       1/8   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      7/48   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR       1/6   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      3/16   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR      5/24   TR  2   CH  4   ST &E3 &00 &40
BA  122   CR     11/48   TR  2   CH  4   ST &E3 &00 &40
