
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piano Beginning"
BA   40   CR         2   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   40   CR         2   TR 11   CH 11   Channel volume 45
BA   40   CR         2   TR 11   CH 11   NT  G'          23/96   voff=56
BA   40   CR         2   TR 12   CH 12   Channel volume 36
BA   40   CR         2   TR 12   CH 12   NT  E'          23/96   voff=51
BA   40   CR         2   TR 13   CH 13   NT  E'          23/96   von=70   voff=70
BA   40   CR         2   TR 14   CH 14   NT  E'          23/96   von=70   voff=70
BA   40   CR    2+1/16   TR  8   CH  8   Channel volume 50
BA   40   CR    2+7/96   TR  4   CH  4   Channel volume 45
BA   40   CR    2+1/12   TR 13   CH 13   Channel volume 39
BA   40   CR    2+1/12   TR 14   CH 14   Channel volume 39
BA   40   CR   2+13/96   TR 10   CH 10   Channel volume 46
BA   40   CR   2+13/96   TR 11   CH 11   Channel volume 44
BA   40   CR     2+1/6   TR 12   CH 12   Channel volume 35
BA   40   CR    2+3/16   TR  8   CH  8   Channel volume 49
BA   40   CR   2+19/96   TR  4   CH  4   Channel volume 44
BA   40   CR   2+11/48   TR 13   CH 13   Channel volume 38
BA   40   CR   2+11/48   TR 14   CH 14   Channel volume 38
BA   40   CR     2+1/4   TR  4   CH  4   NT  E--         23/96   voff=95
BA   40   CR     2+1/4   TR  8   CH  8   NT  E'          23/96   von=79   voff=79
BA   40   CR     2+1/4   TR  9   CH  9   Channel volume 24
BA   40   CR     2+1/4   TR  9   CH  9   NT  E'          23/96   von=79   voff=79
BA   40   CR     2+1/4   TR 10   CH 10   NT  C#          11/96   von=52   voff=52
BA   40   CR     2+1/4   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   40   CR     2+1/4   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   40   CR     2+1/4   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   40   CR     2+1/4   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   40   CR     2+1/4   TR 11   CH 11   NT  G'          23/96   voff=56
BA   40   CR     2+1/4   TR 12   CH 12   NT  E'          23/96   voff=51
BA   40   CR     2+1/4   TR 13   CH 13   NT  E'          23/96   von=79   voff=79
BA   40   CR     2+1/4   TR 14   CH 14   NT  E'          23/96   von=79   voff=79
BA   40   CR   2+25/96   TR 10   CH 10   Channel volume 45
BA   40   CR   2+13/48   TR 11   CH 11   Channel volume 43
BA   40   CR   2+29/96   TR  8   CH  8   Channel volume 48
BA   40   CR     2+1/3   TR  4   CH  4   Channel volume 43
BA   40   CR     2+1/3   TR 12   CH 12   Channel volume 34
BA   40   CR   2+37/96   TR 10   CH 10   Channel volume 44
BA   40   CR   2+37/96   TR 13   CH 13   Channel volume 37
BA   40   CR   2+37/96   TR 14   CH 14   Channel volume 37
BA   40   CR   2+13/32   TR 11   CH 11   Channel volume 42
BA   40   CR    2+5/12   TR  8   CH  8   Channel volume 47
BA   40   CR   2+15/32   TR  4   CH  4   Channel volume 42
BA   40   CR   2+47/96   TR  9   CH  9   Channel volume 23
BA   40   CR     2+1/2   TR 12   CH 12   Channel volume 33
BA   40   CR   2+25/48   TR 10   CH 10   Channel volume 43
BA   40   CR   2+13/24   TR  8   CH  8   Channel volume 46
BA   40   CR   2+13/24   TR 11   CH 11   Channel volume 41
BA   40   CR   2+13/24   TR 13   CH 13   Channel volume 36
BA   40   CR   2+13/24   TR 14   CH 14   Channel volume 36
BA   40   CR   2+19/32   TR  4   CH  4   Channel volume 41
BA   40   CR   2+31/48   TR 10   CH 10   Channel volume 42
BA   40   CR   2+21/32   TR  8   CH  8   Channel volume 45
BA   40   CR     2+2/3   TR 11   CH 11   Channel volume 40
BA   40   CR     2+2/3   TR 12   CH 12   Channel volume 32
BA   40   CR   2+11/16   TR 13   CH 13   Channel volume 35
BA   40   CR   2+11/16   TR 14   CH 14   Channel volume 35
BA   40   CR   2+35/48   TR  4   CH  4   Channel volume 40
BA   40   CR   2+35/48   TR  9   CH  9   Channel volume 22
BA   40   CR     2+3/4   TR  4   CH  4   NT  E--         23/96   voff=95
BA   40   CR     2+3/4   TR  8   CH  8   NT  E'          23/96   von=73   voff=73
BA   40   CR     2+3/4   TR  9   CH  9   NT  E'          23/96   von=73   voff=73
BA   40   CR     2+3/4   TR 10   CH 10   NT  C#          11/96   von=52   voff=52
BA   40   CR     2+3/4   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   40   CR     2+3/4   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   40   CR     2+3/4   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   40   CR     2+3/4   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   40   CR     2+3/4   TR 11   CH 11   NT  G'          23/96   voff=56
BA   40   CR     2+3/4   TR 12   CH 12   NT  E'          23/96   voff=51
BA   40   CR     2+3/4   TR 13   CH 13   NT  E'          23/96   von=73   voff=73
BA   40   CR     2+3/4   TR 14   CH 14   NT  E'          23/96   von=73   voff=73
BA   40   CR   2+37/48   TR 10   CH 10   Channel volume 41
BA   40   CR   2+25/32   TR  8   CH  8   Channel volume 44
BA   40   CR   2+77/96   TR 11   CH 11   Channel volume 39
BA   40   CR     2+5/6   TR 12   CH 12   Channel volume 31
BA   40   CR   2+27/32   TR 13   CH 13   Channel volume 34
BA   40   CR   2+27/32   TR 14   CH 14   Channel volume 34
BA   40   CR   2+83/96   TR  4   CH  4   Channel volume 39
BA   40   CR   2+43/48   TR  8   CH  8   Channel volume 43
BA   40   CR   2+43/48   TR 10   CH 10   Channel volume 40
BA   40   CR   2+15/16   TR 11   CH 11   Channel volume 38
BA   40   CR   2+31/32   TR  9   CH  9   Channel volume 21
BA   40   CR   2+95/96   TR  4   CH  4   Channel volume 38
BA   40   CR   2+95/96   TR 13   CH 13   Channel volume 33
BA   40   CR   2+95/96   TR 14   CH 14   Channel volume 33
BA   40   CR         3   TR  8   CH  8   NT  E'          23/96   von=36   voff=36
BA   40   CR         3   TR  9   CH  9   NT  E'          23/96   von=36   voff=36
BA   40   CR         3   TR 12   CH 12   Channel volume 30
BA   40   CR         3   TR 13   CH 13   NT  E'          23/96   von=36   voff=36
BA   40   CR         3   TR 14   CH 14   NT  E'          23/96   von=36   voff=36
BA   40   CR    3+1/96   TR  8   CH  8   Channel volume 42
BA   40   CR    3+1/32   TR 10   CH 10   Channel volume 39
BA   40   CR    3+7/96   TR 11   CH 11   Channel volume 37
BA   40   CR     3+1/8   TR  4   CH  4   Channel volume 37
BA   40   CR   3+13/96   TR  8   CH  8   Channel volume 41
BA   40   CR    3+7/48   TR 13   CH 13   Channel volume 32
BA   40   CR    3+7/48   TR 14   CH 14   Channel volume 32
BA   40   CR    3+5/32   TR 10   CH 10   Channel volume 38
BA   40   CR     3+1/6   TR 12   CH 12   Channel volume 29
BA   40   CR    3+5/24   TR  9   CH  9   Channel volume 20
BA   40   CR    3+5/24   TR 11   CH 11   Channel volume 36
BA   40   CR     3+1/4   TR  4   CH  4   NT  E--         23/96   voff=95
BA   40   CR     3+1/4   TR  8   CH  8   Channel volume 40
BA   40   CR     3+1/4   TR  8   CH  8   NT  Eb'         23/96   von=74   voff=74
BA   40   CR     3+1/4   TR  9   CH  9   NT  Eb'         23/96   von=74   voff=74
BA   40   CR     3+1/4   TR 10   CH 10   NT  C           11/96   von=52   voff=52
BA   40   CR     3+1/4   TR 10   CH 10   NT  E--         11/96   von=24   voff=24
BA   40   CR     3+1/4   TR 10   CH 10   NT  F#--        11/96   von=46   voff=46
BA   40   CR     3+1/4   TR 10   CH 10   NT  Eb--        11/96   von=49   voff=49
BA   40   CR     3+1/4   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   40   CR     3+1/4   TR 11   CH 11   NT  F#'         23/96   voff=56
BA   40   CR     3+1/4   TR 12   CH 12   NT  D'          23/96   voff=51
BA   40   CR     3+1/4   TR 13   CH 13   NT  Eb'         23/96   von=74   voff=74
BA   40   CR     3+1/4   TR 14   CH 14   NT  Eb'         23/96   von=74   voff=74
BA   40   CR   3+25/96   TR  4   CH  4   Channel volume 36
BA   40   CR    3+9/32   TR 10   CH 10   Channel volume 37
BA   40   CR    3+7/24   TR 13   CH 13   Channel volume 31
BA   40   CR    3+7/24   TR 14   CH 14   Channel volume 31
BA   40   CR     3+1/3   TR 11   CH 11   Channel volume 35
BA   40   CR     3+1/3   TR 12   CH 12   Channel volume 28
BA   40   CR     3+3/8   TR  8   CH  8   Channel volume 39
BA   40   CR   3+37/96   TR  4   CH  4   Channel volume 35
BA   40   CR   3+13/32   TR 10   CH 10   Channel volume 36
BA   40   CR   3+43/96   TR  9   CH  9   Channel volume 19
BA   40   CR   3+43/96   TR 13   CH 13   Channel volume 30
BA   40   CR   3+43/96   TR 14   CH 14   Channel volume 30
BA   40   CR   3+15/32   TR 11   CH 11   Channel volume 34
BA   40   CR   3+47/96   TR  8   CH  8   Channel volume 38
BA   40   CR     3+1/2   TR  4   CH  4   NT  E--         23/96   voff=95
BA   40   CR     3+1/2   TR  8   CH  8   NT  E'          23/96   von=68   voff=68
BA   40   CR     3+1/2   TR  9   CH  9   NT  E'          23/96   von=68   voff=68
BA   40   CR     3+1/2   TR 10   CH 10   NT  C#          11/96   von=52   voff=52
BA   40   CR     3+1/2   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   40   CR     3+1/2   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   40   CR     3+1/2   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   40   CR     3+1/2   TR 11   CH 11   NT  G'          23/96   voff=56
BA   40   CR     3+1/2   TR 12   CH 12   Channel volume 27
BA   40   CR     3+1/2   TR 12   CH 12   NT  E'          23/96   voff=51
BA   40   CR     3+1/2   TR 13   CH 13   NT  E'          23/96   von=68   voff=68
BA   40   CR     3+1/2   TR 14   CH 14   NT  E'          23/96   von=68   voff=68
BA   40   CR   3+25/48   TR  4   CH  4   Channel volume 34
BA   40   CR   3+13/24   TR 10   CH 10   Channel volume 35
BA   40   CR   3+29/48   TR  8   CH  8   Channel volume 37
BA   40   CR   3+29/48   TR 11   CH 11   Channel volume 33
BA   40   CR   3+29/48   TR 13   CH 13   Channel volume 29
BA   40   CR   3+29/48   TR 14   CH 14   Channel volume 29
BA   40   CR   3+21/32   TR  4   CH  4   Channel volume 33
BA   40   CR     3+2/3   TR 10   CH 10   Channel volume 34
BA   40   CR     3+2/3   TR 12   CH 12   Channel volume 26
BA   40   CR   3+11/16   TR  9   CH  9   Channel volume 18
BA   40   CR   3+35/48   TR  8   CH  8   Channel volume 36
BA   40   CR   3+71/96   TR 11   CH 11   Channel volume 32
BA   40   CR     3+3/4   TR 13   CH 13   Channel volume 28
BA   40   CR     3+3/4   TR 14   CH 14   Channel volume 28
BA   40   CR   3+25/32   TR  4   CH  4   Channel volume 32
BA   40   CR   3+19/24   TR 10   CH 10   Channel volume 33
BA   40   CR     3+5/6   TR 12   CH 12   Channel volume 25
BA   40   CR   3+27/32   TR  8   CH  8   Channel volume 35
BA   40   CR     3+7/8   TR 11   CH 11   Channel volume 31
BA   40   CR   3+29/32   TR 13   CH 13   Channel volume 27
BA   40   CR   3+29/32   TR 14   CH 14   Channel volume 27
BA   40   CR   3+11/12   TR  4   CH  4   Channel volume 31
BA   40   CR   3+11/12   TR 10   CH 10   Channel volume 32
BA   40   CR   3+89/96   TR  9   CH  9   Channel volume 17
BA   40   CR   3+31/32   TR  8   CH  8   Channel volume 34

BA   41   CR         0   TR  4   CH  4   NT  A--         23/96   voff=95
BA   41   CR         0   TR  8   CH  8   NT  A'          23/96   von=80   voff=80
BA   41   CR         0   TR  9   CH  9   NT  A'          23/96   von=80   voff=80
BA   41   CR         0   TR 10   CH 10   NT  C#          11/96   von=52   voff=52
BA   41   CR         0   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR         0   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   41   CR         0   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   41   CR         0   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   41   CR         0   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   41   CR         0   TR 11   CH 11   Channel volume 30
BA   41   CR         0   TR 11   CH 11   NT  F#'         23/96   voff=56
BA   41   CR         0   TR 12   CH 12   Channel volume 24
BA   41   CR         0   TR 12   CH 12   NT  D'          23/96   voff=51
BA   41   CR         0   TR 13   CH 13   NT  A'          23/96   von=80   voff=80
BA   41   CR         0   TR 14   CH 14   NT  A'          23/96   von=80   voff=80
BA   41   CR      5/96   TR  4   CH  4   Channel volume 30
BA   41   CR      5/96   TR 10   CH 10   Channel volume 31
BA   41   CR      5/96   TR 13   CH 13   Channel volume 26
BA   41   CR      5/96   TR 14   CH 14   Channel volume 26
BA   41   CR      1/12   TR  8   CH  8   Channel volume 33
BA   41   CR     13/96   TR 11   CH 11   Channel volume 29
BA   41   CR       1/6   TR  9   CH  9   Channel volume 16
BA   41   CR       1/6   TR 12   CH 12   Channel volume 23
BA   41   CR     17/96   TR  4   CH  4   Channel volume 29
BA   41   CR     17/96   TR 10   CH 10   Channel volume 30
BA   41   CR      5/24   TR  8   CH  8   Channel volume 32
BA   41   CR      5/24   TR 13   CH 13   Channel volume 25
BA   41   CR      5/24   TR 14   CH 14   Channel volume 25
BA   41   CR       1/4   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR     13/48   TR 11   CH 11   Channel volume 28
BA   41   CR     29/96   TR 10   CH 10   Channel volume 29
BA   41   CR      5/16   TR  4   CH  4   Channel volume 28
BA   41   CR     31/96   TR  8   CH  8   Channel volume 31
BA   41   CR       1/3   TR 12   CH 12   Channel volume 22
BA   41   CR     35/96   TR 13   CH 13   Channel volume 24
BA   41   CR     35/96   TR 14   CH 14   Channel volume 24
BA   41   CR     13/32   TR  9   CH  9   Channel volume 15
BA   41   CR     13/32   TR 11   CH 11   Channel volume 27
BA   41   CR     41/96   TR 10   CH 10   Channel volume 28
BA   41   CR      7/16   TR  8   CH  8   Channel volume 30
BA   41   CR     43/96   TR  4   CH  4   Channel volume 27
BA   41   CR       1/2   TR 10   CH 10   NT  G#--        11/96   voff=71
BA   41   CR       1/2   TR 12   CH 12   Channel volume 21
BA   41   CR     49/96   TR 13   CH 13   Channel volume 23
BA   41   CR     49/96   TR 14   CH 14   Channel volume 23
BA   41   CR     13/24   TR 11   CH 11   Channel volume 26
BA   41   CR      9/16   TR  8   CH  8   Channel volume 29
BA   41   CR      9/16   TR 10   CH 10   Channel volume 27
BA   41   CR     55/96   TR  4   CH  4   Channel volume 26
BA   41   CR     31/48   TR  9   CH  9   Channel volume 14
BA   41   CR       2/3   TR 11   CH 11   Channel volume 25
BA   41   CR       2/3   TR 12   CH 12   Channel volume 20
BA   41   CR       2/3   TR 13   CH 13   Channel volume 22
BA   41   CR       2/3   TR 14   CH 14   Channel volume 22
BA   41   CR     65/96   TR  8   CH  8   Channel volume 28
BA   41   CR     11/16   TR 10   CH 10   Channel volume 26
BA   41   CR     17/24   TR  4   CH  4   Channel volume 25
BA   41   CR       3/4   TR  4   CH  4   NT  A---        23/96   voff=95
BA   41   CR       3/4   TR  8   CH  8   NT  A'          23/96   von=41   voff=41
BA   41   CR       3/4   TR  8   CH  8   NT  A           23/96   von=68   voff=68
BA   41   CR       3/4   TR  9   CH  9   NT  A'          23/96   von=41   voff=41
BA   41   CR       3/4   TR  9   CH  9   NT  A           23/96   von=68   voff=68
BA   41   CR       3/4   TR 10   CH 10   NT  C#          11/96   von=52   voff=52
BA   41   CR       3/4   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR       3/4   TR 10   CH 10   NT  C--         11/96   von=76   voff=76
BA   41   CR       3/4   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   41   CR       3/4   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   41   CR       3/4   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   41   CR       3/4   TR 11   CH 11   NT  E'          23/96   voff=56
BA   41   CR       3/4   TR 12   CH 12   NT  C#'         23/96   voff=51
BA   41   CR       3/4   TR 13   CH 13   NT  A           23/96   von=68   voff=68
BA   41   CR       3/4   TR 14   CH 14   NT  A           23/96   von=68   voff=68
BA   41   CR     77/96   TR  8   CH  8   Channel volume 27
BA   41   CR     77/96   TR 11   CH 11   Channel volume 24
BA   41   CR     13/16   TR 10   CH 10   Channel volume 25
BA   41   CR     13/16   TR 13   CH 13   Channel volume 21
BA   41   CR     13/16   TR 14   CH 14   Channel volume 21
BA   41   CR       5/6   TR 12   CH 12   Channel volume 19
BA   41   CR     27/32   TR  4   CH  4   Channel volume 24
BA   41   CR     85/96   TR  9   CH  9   Channel volume 13
BA   41   CR     11/12   TR  8   CH  8   Channel volume 26
BA   41   CR     15/16   TR 10   CH 10   Channel volume 24
BA   41   CR     15/16   TR 11   CH 11   Channel volume 23
BA   41   CR     31/32   TR  4   CH  4   Channel volume 23
BA   41   CR     31/32   TR 13   CH 13   Channel volume 20
BA   41   CR     31/32   TR 14   CH 14   Channel volume 20
BA   41   CR         1   TR 12   CH 12   Channel volume 18
BA   41   CR    1+1/32   TR  8   CH  8   Channel volume 25
BA   41   CR    1+7/96   TR 10   CH 10   Channel volume 23
BA   41   CR    1+7/96   TR 11   CH 11   Channel volume 22
BA   41   CR    1+5/48   TR  4   CH  4   Channel volume 22
BA   41   CR   1+11/96   TR 13   CH 13   Channel volume 19
BA   41   CR   1+11/96   TR 14   CH 14   Channel volume 19
BA   41   CR     1+1/8   TR  9   CH  9   Channel volume 12
BA   41   CR    1+5/32   TR  8   CH  8   Channel volume 24
BA   41   CR     1+1/6   TR 12   CH 12   Channel volume 17
BA   41   CR   1+19/96   TR 10   CH 10   Channel volume 22
BA   41   CR    1+5/24   TR 11   CH 11   Channel volume 21
BA   41   CR   1+23/96   TR  4   CH  4   Channel volume 21
BA   41   CR     1+1/4   TR  4   CH  4   NT  A---        23/96   voff=95
BA   41   CR     1+1/4   TR 10   CH 10   NT  C#          11/96   von=33   voff=33
BA   41   CR     1+1/4   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR     1+1/4   TR 10   CH 10   NT  Eb--        11/96   von=49   voff=49
BA   41   CR     1+1/4   TR 10   CH 10   NT  F#--        11/96   von=46   voff=46
BA   41   CR     1+1/4   TR 10   CH 10   NT  E--         11/96   von=24   voff=24
BA   41   CR   1+13/48   TR  8   CH  8   Channel volume 23
BA   41   CR   1+13/48   TR 13   CH 13   Channel volume 18
BA   41   CR   1+13/48   TR 14   CH 14   Channel volume 18
BA   41   CR   1+31/96   TR 10   CH 10   Channel volume 21
BA   41   CR     1+1/3   TR 11   CH 11   Channel volume 20
BA   41   CR     1+1/3   TR 12   CH 12   Channel volume 16
BA   41   CR   1+35/96   TR  4   CH  4   Channel volume 20
BA   41   CR   1+35/96   TR  9   CH  9   Channel volume 11
BA   41   CR   1+19/48   TR  8   CH  8   Channel volume 22
BA   41   CR   1+41/96   TR 13   CH 13   Channel volume 17
BA   41   CR   1+41/96   TR 14   CH 14   Channel volume 17
BA   41   CR   1+43/96   TR 10   CH 10   Channel volume 20
BA   41   CR   1+15/32   TR 11   CH 11   Channel volume 19
BA   41   CR     1+1/2   TR  4   CH  4   Channel volume 19
BA   41   CR     1+1/2   TR  4   CH  4   NT  B---        23/96   voff=95
BA   41   CR     1+1/2   TR 10   CH 10   NT  C#          11/96   von=33   voff=33
BA   41   CR     1+1/2   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR     1+1/2   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   41   CR     1+1/2   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   41   CR     1+1/2   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   41   CR     1+1/2   TR 12   CH 12   Channel volume 15
BA   41   CR   1+49/96   TR  8   CH  8   Channel volume 21
BA   41   CR   1+55/96   TR 13   CH 13   Channel volume 16
BA   41   CR   1+55/96   TR 14   CH 14   Channel volume 16
BA   41   CR    1+7/12   TR 10   CH 10   Channel volume 19
BA   41   CR   1+29/48   TR  9   CH  9   Channel volume 10
BA   41   CR   1+29/48   TR 11   CH 11   Channel volume 18
BA   41   CR     1+5/8   TR  8   CH  8   Channel volume 20
BA   41   CR   1+61/96   TR  4   CH  4   Channel volume 18
BA   41   CR     1+2/3   TR 12   CH 12   Channel volume 14
BA   41   CR   1+17/24   TR 10   CH 10   Channel volume 18
BA   41   CR   1+35/48   TR 13   CH 13   Channel volume 15
BA   41   CR   1+35/48   TR 14   CH 14   Channel volume 15
BA   41   CR   1+71/96   TR 11   CH 11   Channel volume 17
BA   41   CR     1+3/4   TR  4   CH  4   NT  C#--        23/96   voff=95
BA   41   CR     1+3/4   TR  8   CH  8   Channel volume 19
BA   41   CR     1+3/4   TR 10   CH 10   NT  C           11/96   von=33   voff=33
BA   41   CR     1+3/4   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA   41   CR     1+3/4   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   41   CR     1+3/4   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   41   CR     1+3/4   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   41   CR   1+73/96   TR  4   CH  4   Channel volume 17
BA   41   CR     1+5/6   TR 10   CH 10   Channel volume 17
BA   41   CR     1+5/6   TR 12   CH 12   Channel volume 13
BA   41   CR   1+27/32   TR  9   CH  9   Channel volume 9
BA   41   CR   1+83/96   TR  8   CH  8   Channel volume 18
BA   41   CR     1+7/8   TR 11   CH 11   Channel volume 16
BA   41   CR     1+7/8   TR 13   CH 13   Channel volume 14
BA   41   CR     1+7/8   TR 14   CH 14   Channel volume 14
BA   41   CR   1+43/48   TR  4   CH  4   Channel volume 16
BA   41   CR   1+23/24   TR 10   CH 10   Channel volume 16
BA   41   CR   1+95/96   TR  8   CH  8   Channel volume 17
BA   41   CR         2   TR 11   CH 11   Channel volume 15
BA   41   CR         2   TR 12   CH 12   Channel volume 12
BA   41   CR    2+1/32   TR  4   CH  4   Channel volume 15
BA   41   CR    2+1/32   TR 13   CH 13   Channel volume 13
BA   41   CR    2+1/32   TR 14   CH 14   Channel volume 13
BA   41   CR    2+1/12   TR  9   CH  9   Channel volume 8
BA   41   CR    2+3/32   TR 10   CH 10   Channel volume 15
BA   41   CR    2+5/48   TR  8   CH  8   Channel volume 16
BA   41   CR   2+13/96   TR 11   CH 11   Channel volume 14
BA   41   CR    2+5/32   TR  4   CH  4   Channel volume 14
BA   41   CR     2+1/6   TR 12   CH 12   Channel volume 11
BA   41   CR    2+3/16   TR 13   CH 13   Channel volume 12
BA   41   CR    2+3/16   TR 14   CH 14   Channel volume 12
BA   41   CR    2+7/32   TR  8   CH  8   Channel volume 15
BA   41   CR    2+7/32   TR 10   CH 10   Channel volume 14
BA   41   CR   2+13/48   TR 11   CH 11   Channel volume 13
BA   41   CR    2+7/24   TR  4   CH  4   Channel volume 13
BA   41   CR   2+31/96   TR  9   CH  9   Channel volume 7
BA   41   CR     2+1/3   TR 12   CH 12   Channel volume 10
BA   41   CR     2+1/3   TR 13   CH 13   Channel volume 11
BA   41   CR     2+1/3   TR 14   CH 14   Channel volume 11
BA   41   CR   2+11/32   TR  8   CH  8   Channel volume 14
BA   41   CR   2+11/32   TR 10   CH 10   Channel volume 13
BA   41   CR   2+13/32   TR 11   CH 11   Channel volume 12
BA   41   CR   2+41/96   TR  4   CH  4   Channel volume 12
BA   41   CR   2+11/24   TR  8   CH  8   Channel volume 13
BA   41   CR   2+15/32   TR 10   CH 10   Channel volume 12
BA   41   CR   2+47/96   TR 13   CH 13   Channel volume 10
BA   41   CR   2+47/96   TR 14   CH 14   Channel volume 10
BA   41   CR     2+1/2   TR 12   CH 12   Channel volume 9
BA   41   CR   2+13/24   TR 11   CH 11   Channel volume 11
BA   41   CR   2+53/96   TR  4   CH  4   Channel volume 11
BA   41   CR    2+9/16   TR  9   CH  9   Channel volume 6
BA   41   CR    2+7/12   TR  8   CH  8   Channel volume 12
BA   41   CR   2+29/48   TR 10   CH 10   Channel volume 11
BA   41   CR   2+61/96   TR 13   CH 13   Channel volume 9
BA   41   CR   2+61/96   TR 14   CH 14   Channel volume 9
BA   41   CR     2+2/3   TR 11   CH 11   Channel volume 10
BA   41   CR     2+2/3   TR 12   CH 12   Channel volume 8
BA   41   CR   2+11/16   TR  4   CH  4   Channel volume 10
BA   41   CR   2+67/96   TR  8   CH  8   Channel volume 11
BA   41   CR   2+35/48   TR 10   CH 10   Channel volume 10
BA   41   CR   2+19/24   TR 13   CH 13   Channel volume 8
BA   41   CR   2+19/24   TR 14   CH 14   Channel volume 8
BA   41   CR   2+77/96   TR  9   CH  9   Channel volume 5
BA   41   CR   2+77/96   TR 11   CH 11   Channel volume 9
BA   41   CR   2+13/16   TR  8   CH  8   Channel volume 10
BA   41   CR   2+79/96   TR  4   CH  4   Channel volume 9
BA   41   CR     2+5/6   TR 12   CH 12   Channel volume 7
BA   41   CR   2+41/48   TR 10   CH 10   Channel volume 9
BA   41   CR   2+15/16   TR  8   CH  8   Channel volume 9
BA   41   CR   2+15/16   TR 11   CH 11   Channel volume 8
BA   41   CR   2+15/16   TR 13   CH 13   Channel volume 7
BA   41   CR   2+15/16   TR 14   CH 14   Channel volume 7
BA   41   CR   2+91/96   TR  4   CH  4   Channel volume 8
BA   41   CR   2+47/48   TR 10   CH 10   Channel volume 8
BA   41   CR         3   TR 12   CH 12   Channel volume 6
BA   41   CR    3+1/24   TR  9   CH  9   Channel volume 4
BA   41   CR    3+5/96   TR  8   CH  8   Channel volume 8
BA   41   CR    3+7/96   TR 11   CH 11   Channel volume 7
BA   41   CR    3+1/12   TR  4   CH  4   Channel volume 7
BA   41   CR    3+3/32   TR 13   CH 13   Channel volume 6
BA   41   CR    3+3/32   TR 14   CH 14   Channel volume 6
BA   41   CR   3+11/96   TR 10   CH 10   Channel volume 7
BA   41   CR     3+1/6   TR 12   CH 12   Channel volume 5
BA   41   CR   3+17/96   TR  8   CH  8   Channel volume 7
BA   41   CR    3+5/24   TR 11   CH 11   Channel volume 6
BA   41   CR    3+7/32   TR  4   CH  4   Channel volume 6
BA   41   CR   3+23/96   TR 10   CH 10   Channel volume 6
BA   41   CR     3+1/4   TR 13   CH 13   Channel volume 5
BA   41   CR     3+1/4   TR 14   CH 14   Channel volume 5
BA   41   CR    3+9/32   TR  9   CH  9   Channel volume 3
BA   41   CR    3+7/24   TR  8   CH  8   Channel volume 6
BA   41   CR     3+1/3   TR 11   CH 11   Channel volume 5
BA   41   CR     3+1/3   TR 12   CH 12   Channel volume 4
BA   41   CR   3+11/32   TR  4   CH  4   Channel volume 5
BA   41   CR   3+35/96   TR 10   CH 10   Channel volume 5
BA   41   CR   3+19/48   TR 13   CH 13   Channel volume 4
BA   41   CR   3+19/48   TR 14   CH 14   Channel volume 4
BA   41   CR   3+13/32   TR  8   CH  8   Channel volume 5
BA   41   CR   3+15/32   TR 11   CH 11   Channel volume 4
BA   41   CR   3+23/48   TR  4   CH  4   Channel volume 4
BA   41   CR   3+47/96   TR 10   CH 10   Channel volume 4
BA   41   CR     3+1/2   TR 12   CH 12   Channel volume 3
BA   41   CR   3+25/48   TR  9   CH  9   Channel volume 2
BA   41   CR   3+17/32   TR  8   CH  8   Channel volume 4
BA   41   CR   3+53/96   TR 13   CH 13   Channel volume 3
