
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Violins (MIDI)"
BA   40   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   40   CR    2+3/32   TR 11   CH 12   Channel volume 79
BA   40   CR    2+5/24   TR 11   CH 12   Channel volume 78
BA   40   CR    2+5/16   TR 11   CH 12   Channel volume 77
BA   40   CR    2+5/12   TR 11   CH 12   Channel volume 76
BA   40   CR   2+25/48   TR 11   CH 12   Channel volume 75
BA   40   CR     2+5/8   TR 11   CH 12   Channel volume 74
BA   40   CR   2+35/48   TR 11   CH 12   Channel volume 73
BA   40   CR   2+79/96   TR 11   CH 12   Channel volume 72
BA   40   CR     2+7/8   TR 11   CH 12   Channel volume 71
BA   40   CR   2+11/12   TR 11   CH 12   Channel volume 70
BA   40   CR   2+31/32   TR 11   CH 12   Channel volume 69
BA   40   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   40   CR    3+1/96   TR 11   CH 12   Channel volume 68
BA   40   CR    3+1/16   TR 11   CH 12   Channel volume 67
BA   40   CR    3+5/48   TR 11   CH 12   Channel volume 66
BA   40   CR    3+5/32   TR 11   CH 12   Channel volume 65
BA   40   CR   3+19/96   TR 11   CH 12   Channel volume 64
BA   40   CR     3+1/4   TR 11   CH 12   Channel volume 63
BA   40   CR    3+7/24   TR 11   CH 12   Channel volume 62
BA   40   CR     3+1/3   TR 11   CH 12   Channel volume 61
BA   40   CR   3+37/96   TR 11   CH 12   Channel volume 60
BA   40   CR   3+41/96   TR 11   CH 12   Channel volume 59
BA   40   CR   3+23/48   TR 11   CH 12   Channel volume 58
BA   40   CR     3+1/2   TR  9   CH  9   NT  C-          23/48
BA   40   CR   3+25/48   TR 11   CH 12   Channel volume 57
BA   40   CR   3+55/96   TR 11   CH 12   Channel volume 56
BA   40   CR   3+59/96   TR 11   CH 12   Channel volume 55
BA   40   CR     3+2/3   TR 11   CH 12   Channel volume 54
BA   40   CR   3+17/24   TR 11   CH 12   Channel volume 53
BA   40   CR   3+73/96   TR 11   CH 12   Channel volume 52
BA   40   CR   3+77/96   TR 11   CH 12   Channel volume 51
BA   40   CR   3+41/48   TR 11   CH 12   Channel volume 50
BA   40   CR   3+43/48   TR 11   CH 12   Channel volume 49
BA   40   CR   3+91/96   TR 11   CH 12   Channel volume 48
BA   40   CR   3+95/96   TR 11   CH 12   Channel volume 47

BA   41   CR         0   TR  9   CH  9   NT  C-          23/48
BA   41   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   41   CR      1/24   TR 11   CH 12   Channel volume 46
BA   41   CR      1/12   TR 11   CH 12   Channel volume 45
BA   41   CR     13/96   TR 11   CH 12   Channel volume 44
BA   41   CR     17/96   TR 11   CH 12   Channel volume 43
BA   41   CR     11/48   TR 11   CH 12   Channel volume 42
BA   41   CR     13/48   TR 11   CH 12   Channel volume 41
BA   41   CR     31/96   TR 11   CH 12   Channel volume 40
BA   41   CR     35/96   TR 11   CH 12   Channel volume 39
BA   41   CR      5/12   TR 11   CH 12   Channel volume 38
BA   41   CR     11/24   TR 11   CH 12   Channel volume 37
BA   41   CR       1/2   TR  9   CH  9   NT  A--         23/48
BA   41   CR     49/96   TR 11   CH 12   Channel volume 36
BA   41   CR     53/96   TR 11   CH 12   Channel volume 35
BA   41   CR     19/32   TR 11   CH 12   Channel volume 34
BA   41   CR     61/96   TR 11   CH 12   Channel volume 33
BA   41   CR       2/3   TR 11   CH 12   Channel volume 32
BA   41   CR     17/24   TR 11   CH 12   Channel volume 31
BA   41   CR       3/4   TR 11   CH 12   Channel volume 30
BA   41   CR     19/24   TR 11   CH 12   Channel volume 29
BA   41   CR     79/96   TR 11   CH 12   Channel volume 28
BA   41   CR     83/96   TR 11   CH 12   Channel volume 27
BA   41   CR     29/32   TR 11   CH 12   Channel volume 26
BA   41   CR     15/16   TR 11   CH 12   Channel volume 25
BA   41   CR     47/48   TR 11   CH 12   Channel volume 24
BA   41   CR         1   TR  2   CH  2   NT  Bb-         47/48
BA   41   CR         1   TR  9   CH  9   NT  C-          23/48
BA   41   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   41   CR    1+1/48   TR 11   CH 12   Channel volume 23
BA   41   CR    1+5/96   TR 11   CH 12   Channel volume 22
BA   41   CR    1+3/32   TR 11   CH 12   Channel volume 21
BA   41   CR   1+13/96   TR 11   CH 12   Channel volume 20
BA   41   CR   1+17/96   TR 11   CH 12   Channel volume 19
BA   41   CR    1+5/24   TR 11   CH 12   Channel volume 18
BA   41   CR     1+1/4   TR 11   CH 12   Channel volume 17
BA   41   CR    1+7/24   TR 11   CH 12   Channel volume 16
BA   41   CR   1+31/96   TR 11   CH 12   Channel volume 15
BA   41   CR   1+35/96   TR 11   CH 12   Channel volume 14
BA   41   CR   1+13/32   TR 11   CH 12   Channel volume 13
BA   41   CR   1+43/96   TR 11   CH 12   Channel volume 12
BA   41   CR   1+23/48   TR 11   CH 12   Channel volume 11
BA   41   CR   1+25/48   TR 11   CH 12   Channel volume 10
BA   41   CR    1+9/16   TR 11   CH 12   Channel volume 9
BA   41   CR   1+19/32   TR 11   CH 12   Channel volume 8
BA   41   CR   1+61/96   TR 11   CH 12   Channel volume 7
BA   41   CR   1+65/96   TR 11   CH 12   Channel volume 6
BA   41   CR   1+17/24   TR 11   CH 12   Channel volume 5
BA   41   CR     1+3/4   TR 11   CH 12   Channel volume 4
BA   41   CR   1+19/24   TR 11   CH 12   Channel volume 3
BA   41   CR     1+5/6   TR 11   CH 12   Channel volume 2
BA   41   CR   1+27/32   TR 11   CH 12   Channel volume 1
BA   41   CR   1+83/96   TR 11   CH 12   Channel volume 0
BA   41   CR         2   TR  2   CH  2   NT  C           47/48
BA   41   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   41   CR         3   TR  2   CH  2   NT  Eb          47/48
BA   41   CR         3   TR  9   CH  9   NT  A--         23/48
BA   41   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   42   CR         0   TR  2   CH  2   NT  C         4+47/48
BA   42   CR         0   TR  9   CH  9   NT  C-          23/48   von=83
BA   42   CR         0   TR  9   CH  9   NT  C--         23/48   von=101
BA   42   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   42   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=93
BA   42   CR         0   TR 16   CH 11   NT  C--         23/48
BA   42   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   42   CR     1+1/2   TR  9   CH  9   NT  C-          23/48   von=68
BA   42   CR         2   TR  9   CH  9   NT  C-          23/48
BA   42   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   42   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   42   CR     3+1/2   TR  9   CH  9   NT  C-          23/48

BA   43   CR         0   TR  9   CH  9   NT  C-          23/48
BA   43   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   43   CR       1/2   TR  9   CH  9   NT  A--         23/48
BA   43   CR         1   TR  2   CH  2   NT  Eb          47/48
BA   43   CR         1   TR  9   CH  9   NT  C-          23/48
BA   43   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   43   CR         2   TR  2   CH  2   NT  C           47/48
BA   43   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   43   CR         3   TR  2   CH  2   NT  Bb-         47/48
BA   43   CR         3   TR  9   CH  9   NT  A--         23/48
BA   43   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   44   CR         0   TR  2   CH  2   NT  G-        4+47/48
BA   44   CR         0   TR  9   CH  9   NT  C-          23/48   von=83
BA   44   CR         0   TR  9   CH  9   NT  C--         23/48   von=101
BA   44   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=93
BA   44   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   44   CR         0   TR 16   CH 11   NT  C--         23/48
BA   44   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   44   CR     1+1/2   TR  9   CH  9   NT  C-          23/48   von=68
BA   44   CR         2   TR  9   CH  9   NT  C-          23/48
BA   44   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   44   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   44   CR     3+1/2   TR  9   CH  9   NT  C-          23/48

BA   45   CR         0   TR  9   CH  9   NT  C-          23/48
BA   45   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   45   CR       1/2   TR  9   CH  9   NT  A--         23/48
BA   45   CR         1   TR  2   CH  2   NT  G#-         47/48
BA   45   CR         1   TR  9   CH  9   NT  C-          23/48
BA   45   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   45   CR         2   TR  2   CH  2   NT  G-          47/48
BA   45   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   45   CR         3   TR  2   CH  2   NT  F-          47/48
BA   45   CR         3   TR  9   CH  9   NT  A--         23/48
BA   45   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   46   CR         0   TR  2   CH  2   NT  Eb-       4+47/48
BA   46   CR         0   TR  9   CH  9   NT  C-          23/48   von=83
BA   46   CR         0   TR  9   CH  9   NT  C--         23/48   von=101
BA   46   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=93
BA   46   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   46   CR         0   TR 16   CH 11   NT  C--         23/48
BA   46   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   46   CR     1+1/2   TR  9   CH  9   NT  C-          23/48   von=68
BA   46   CR         2   TR  9   CH  9   NT  C-          23/48
BA   46   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   46   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   46   CR     3+1/2   TR  9   CH  9   NT  C-          23/48

BA   47   CR         0   TR  9   CH  9   NT  C-          23/48
BA   47   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   47   CR       1/2   TR  9   CH  9   NT  A--         23/48
BA   47   CR         1   TR  2   CH  2   NT  F-          47/48
BA   47   CR         1   TR  9   CH  9   NT  C-          23/48
BA   47   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   47   CR         2   TR  2   CH  2   NT  Eb-         47/48
BA   47   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   47   CR         3   TR  2   CH  2   NT  D-          47/48
BA   47   CR         3   TR  9   CH  9   NT  A--         23/48
BA   47   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   48   CR         0   TR  2   CH  2   NT  C-        7+47/48   von=107
BA   48   CR         0   TR  9   CH  9   NT  C-          23/48   von=89
BA   48   CR         0   TR  9   CH  9   NT  C--         23/48
BA   48   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   48   CR         0   TR 11   CH 12   Channel volume 99
BA   48   CR         0   TR 11   CH 12   NT  C--       7+47/48   von=99
BA   48   CR         0   TR 16   CH 11   NT  C--         23/48
BA   48   CR         1   TR  7   CH  7   NT  C--         17/48   von=97
BA   48   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   48   CR         1   TR 13   CH 14   NT  C           17/48   von=127
BA   48   CR         1   TR 13   CH 14   NT  G-          17/48
BA   48   CR     1+1/2   TR  7   CH  7   NT  C--         17/48
BA   48   CR     1+1/2   TR 13   CH 14   NT  C           17/48
BA   48   CR     1+1/2   TR 13   CH 14   NT  G-          17/48
BA   48   CR         2   TR  7   CH  7   NT  Eb--        35/48
BA   48   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   48   CR         2   TR 13   CH 14   NT  Eb          35/48
BA   48   CR         2   TR 13   CH 14   NT  C           35/48
BA   48   CR         3   TR  7   CH  7   NT  Bb--        35/48   von=96
BA   48   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   48   CR         3   TR 13   CH 14   NT  Bb          35/48
BA   48   CR         3   TR 13   CH 14   NT  G           35/48

BA   49   CR         0   TR  7   CH  7   NT  G#--        35/48   von=98
BA   49   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   49   CR         0   TR 13   CH 14   NT  G#          35/48
BA   49   CR         0   TR 13   CH 14   NT  F           35/48
BA   49   CR         1   TR  7   CH  7   NT  F--       1+23/48
BA   49   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   49   CR         1   TR 13   CH 14   NT  F         1+23/48
BA   49   CR         1   TR 13   CH 14   NT  D         1+23/48
BA   49   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   49   CR         3   TR  7   CH  7   NT  G#--        35/48   von=95
BA   49   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   49   CR         3   TR 13   CH 14   NT  G#          35/48
BA   49   CR         3   TR 13   CH 14   NT  F           35/48

BA   50   CR         0   TR  7   CH  7   NT  G--       3+47/48   von=96
BA   50   CR         0   TR  9   CH  9   NT  C-          23/48   von=107
BA   50   CR         0   TR  9   CH  9   NT  C--         23/48
BA   50   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   50   CR         0   TR 13   CH 14   NT  G         3+47/48
BA   50   CR         0   TR 13   CH 14   NT  C         3+47/48
BA   50   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   50   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   50   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   51   CR         0   TR  9   CH  9   NT  C-          23/48
BA   51   CR         0   TR  9   CH  9   NT  C--         23/48
BA   51   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   51   CR         0   TR 16   CH 11   NT  C--         23/48
BA   51   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   51   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   51   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   52   CR         0   TR  9   CH  9   NT  C--       3+47/48   von=99
BA   52   CR         0   TR  9   CH  9   NT  C-        3+47/48
BA   52   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   52   CR         0   TR 16   CH 11   NT  C--         23/48
BA   52   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   52   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   52   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   53   CR         0   TR  9   CH  9   NT  C-        3+47/48
BA   53   CR         0   TR  9   CH  9   NT  C--       3+47/48
BA   53   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   53   CR         0   TR 16   CH 11   NT  C--         23/48
BA   53   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   53   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   53   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   54   CR         0   TR  9   CH  9   NT  C-        3+47/48
BA   54   CR         0   TR  9   CH  9   NT  C--       3+47/48
BA   54   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   54   CR         0   TR 16   CH 11   NT  C--         23/48
BA   54   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   54   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   54   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   55   CR         0   TR  9   CH  9   NT  C-        3+47/48
BA   55   CR         0   TR  9   CH  9   NT  C--       3+47/48
BA   55   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   55   CR         0   TR 16   CH 11   NT  C--         23/48
BA   55   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   55   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   55   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   56   CR         0   TR  9   CH  9   NT  C--         23/48   von=91
BA   56   CR         0   TR  9   CH  9   NT  C-          23/48
BA   56   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   56   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=91
BA   56   CR         0   TR 13   CH 14   Channel volume 127
BA   56   CR         0   TR 14   CH 15   NT  C--       1+23/48   von=91
BA   56   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   56   CR         0   TR 16   CH 11   NT  C--         23/48
BA   56   CR         0   TR 16   CH 11   NT  C-        3+47/48   von=44
BA   56   CR         0   TR 16   CH 11   NT  C         3+47/48
BA   56   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   56   CR         1   TR 13   CH 14   NT  C           47/48   von=81
BA   56   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   56   CR         2   TR 13   CH 14   NT  G         1+23/48
BA   56   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   56   CR     3+1/2   TR 13   CH 14   NT  Bb          23/48   von=80

BA   57   CR         0   TR  9   CH  9   NT  C-          23/48
BA   57   CR         0   TR  9   CH  9   NT  C--         23/48
BA   57   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   57   CR         0   TR 13   CH 14   NT  G#          23/48   von=79
BA   57   CR         0   TR 14   CH 15   NT  C#--      1+23/48
BA   57   CR         0   TR 14   CH 15   NT  C#---     1+23/48
BA   57   CR         0   TR 16   CH 11   NT  C-        3+47/48   von=38
BA   57   CR         0   TR 16   CH 11   NT  C#        3+47/48
BA   57   CR       1/2   TR 13   CH 14   NT  G           23/48
BA   57   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   57   CR         1   TR 13   CH 14   NT  G#        2+23/48
BA   57   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   57   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   57   CR     3+1/2   TR 13   CH 14   NT  F           23/48

BA   58   CR         0   TR  9   CH  9   NT  C-          23/48
BA   58   CR         0   TR  9   CH  9   NT  C--         23/48
BA   58   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   58   CR         0   TR 13   CH 14   NT  G         3+23/48
BA   58   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   58   CR         0   TR 14   CH 15   NT  C--       1+23/48
BA   58   CR         0   TR 16   CH 11   NT  C-        3+47/48   von=44
BA   58   CR         0   TR 16   CH 11   NT  C         3+47/48
BA   58   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   58   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   58   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   59   CR         0   TR  9   CH  9   NT  C-          23/48
BA   59   CR         0   TR  9   CH  9   NT  C--         23/48
BA   59   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   59   CR         0   TR 14   CH 15   NT  C--       1+23/48
BA   59   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   59   CR         0   TR 16   CH 11   NT  C--         23/48   von=110
BA   59   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   59   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   59   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   60   CR         0   TR  9   CH  9   NT  C--         23/48
BA   60   CR         0   TR  9   CH  9   NT  C-          23/48
BA   60   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   60   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=91
BA   60   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   60   CR         0   TR 14   CH 15   NT  C--       1+23/48
BA   60   CR         0   TR 16   CH 11   NT  C         3+47/48   von=44
BA   60   CR         0   TR 16   CH 11   NT  C-        3+47/48
BA   60   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   60   CR         1   TR 13   CH 14   NT  C           47/48
BA   60   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   60   CR         2   TR 13   CH 14   NT  G         1+23/48
BA   60   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   60   CR     3+1/2   TR 13   CH 14   NT  Bb          23/48

BA   61   CR         0   TR  9   CH  9   NT  C-          23/48
BA   61   CR         0   TR  9   CH  9   NT  C--         23/48
BA   61   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   61   CR         0   TR 13   CH 14   NT  G#          23/48
BA   61   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   61   CR         0   TR 14   CH 15   NT  C#--      1+23/48
BA   61   CR         0   TR 16   CH 11   NT  C#        3+47/48
BA   61   CR         0   TR 16   CH 11   NT  C-        3+47/48
BA   61   CR       1/2   TR 13   CH 14   NT  G           23/48
BA   61   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   61   CR         1   TR 13   CH 14   NT  F           47/48
BA   61   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   61   CR         2   TR 13   CH 14   NT  Eb        1+23/48
BA   61   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   61   CR     3+1/2   TR 13   CH 14   NT  D           23/48

BA   62   CR         0   TR  9   CH  9   NT  C-          23/48
BA   62   CR         0   TR  9   CH  9   NT  C--         23/48
BA   62   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   62   CR         0   TR 13   CH 14   NT  C         3+23/48
BA   62   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   62   CR         0   TR 14   CH 15   NT  C--       1+23/48
BA   62   CR         0   TR 16   CH 11   NT  C         3+47/48
BA   62   CR         0   TR 16   CH 11   NT  C-        3+47/48
BA   62   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   62   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   62   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   63   CR         0   TR  9   CH  9   NT  C-          23/48
BA   63   CR         0   TR  9   CH  9   NT  C--         23/48
BA   63   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   63   CR         0   TR 14   CH 15   NT  C---      1+23/48
BA   63   CR         0   TR 14   CH 15   NT  C--       1+23/48
BA   63   CR         0   TR 16   CH 11   NT  C--         23/48   von=110
BA   63   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   63   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   63   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   64   CR         0   TR  6   CH  6   Channel volume 127
BA   64   CR         0   TR  7   CH  7   Channel volume 120
BA   64   CR         0   TR  7   CH  7   NT  C-        1+41/48   von=127
BA   64   CR         0   TR  7   CH  7   NT  C--       1+41/48
BA   64   CR         0   TR  8   CH  8   Channel volume 111
BA   64   CR         0   TR  8   CH  8   NT  C-        1+41/48   von=115
BA   64   CR         0   TR  8   CH  8   NT  C--       1+41/48
BA   64   CR         0   TR  9   CH  9   NT  C--       3+17/48   von=96
BA   64   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   64   CR         0   TR 10   CH 10   NT  F#-         31/32   von=120
BA   64   CR         0   TR 13   CH 14   Channel volume 108
BA   64   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   64   CR         2   TR  6   CH  6   NT  C           35/48   von=98
BA   64   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   64   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   64   CR         2   TR 13   CH 14   NT  C         1+11/48   von=102
BA   64   CR         2   TR 13   CH 14   NT  G         1+11/48
BA   64   CR         2   TR 13   CH 14   NT  C'        1+11/48
BA   64   CR         2   TR 13   CH 14   NT  G-        1+11/48
BA   64   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   64   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   64   CR         3   TR  7   CH  7   NT  C-          23/48
BA   64   CR         3   TR  7   CH  7   NT  C--         23/48
BA   64   CR         3   TR  8   CH  8   NT  C-          23/48   von=117
BA   64   CR         3   TR  8   CH  8   NT  C--         23/48
BA   64   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   64   CR     3+1/2   TR  7   CH  7   NT  D-          23/48
BA   64   CR     3+1/2   TR  7   CH  7   NT  D--         23/48
BA   64   CR     3+1/2   TR  8   CH  8   NT  D-          23/48
BA   64   CR     3+1/2   TR  8   CH  8   NT  D--         23/48
BA   64   CR     3+1/2   TR  9   CH  9   NT  C--         23/48   von=95

BA   65   CR         0   TR  7   CH  7   NT  Eb-         47/48
BA   65   CR         0   TR  7   CH  7   NT  Eb--        47/48
BA   65   CR         0   TR  8   CH  8   NT  Eb-         47/48
BA   65   CR         0   TR  8   CH  8   NT  Eb--        47/48
BA   65   CR         0   TR  9   CH  9   NT  C--       3+35/48
BA   65   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   65   CR         0   TR 10   CH 10   NT  F#-         31/32   von=122
BA   65   CR         1   TR  6   CH  6   NT  Bb          23/48   von=127
BA   65   CR         1   TR  7   CH  7   NT  Bb-       2+47/48
BA   65   CR         1   TR  7   CH  7   NT  Bb--      2+47/48
BA   65   CR         1   TR  8   CH  8   NT  Bb-       2+47/48   von=119
BA   65   CR         1   TR  8   CH  8   NT  Bb--      2+47/48
BA   65   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   65   CR         1   TR 10   CH 10   NT  A'           3/32   von=82
BA   65   CR         1   TR 13   CH 14   NT  Bb          23/48   von=127
BA   65   CR     1+1/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+1/4   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+3/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+1/2   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+5/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+3/4   TR  6   CH  6   NT  G           11/48   von=76
BA   65   CR     1+3/4   TR 10   CH 10   NT  A'           3/32
BA   65   CR     1+3/4   TR 13   CH 14   NT  G           11/48   von=101
BA   65   CR     1+7/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR         2   TR  6   CH  6   NT  Bb        1+23/48   von=127
BA   65   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   65   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   65   CR         2   TR 13   CH 14   NT  Bb        1+23/48   von=127
BA   65   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   65   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   65   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   65   CR     3+1/2   TR  6   CH  6   NT  C'          23/48
BA   65   CR     3+1/2   TR 13   CH 14   NT  C'          23/48

BA   66   CR         0   TR  6   CH  6   NT  G           11/48
BA   66   CR         0   TR  7   CH  7   NT  C-        1+41/48
BA   66   CR         0   TR  7   CH  7   NT  C--       1+41/48
BA   66   CR         0   TR  8   CH  8   NT  C-        1+41/48   von=115
BA   66   CR         0   TR  8   CH  8   NT  C--       1+41/48
BA   66   CR         0   TR  9   CH  9   NT  C--       3+17/48   von=96
